"Gene","Symbol","num_estudos","HedgesG_pool","SE_HedgesG","pval","FDR","I2","tau2","logFC_meta","SE_logFC_meta"
"3832","KIF11",7,1.51253697693583,0.3087245577034,9.61743339735636e-07,2.43126785558263e-05,43.4025407896538,0.26676548927685,1.30148389024022,0.235098894412132
"4131","MAP1B",7,-1.72039231700862,0.351764480410614,1.00452216037252e-06,2.52358011062164e-05,52.891821603274,0.408956305041651,-2.04338787786453,0.459408347654803
"10112","KIF20A",7,2.13849371654221,0.437509864125445,1.01929988335014e-06,2.55116199375636e-05,67.2450673893136,0.797182777798448,2.05365178916997,0.348789648215547
"72","ACTG2",7,-1.8780053488624,0.386850522848144,1.20628725832296e-06,2.96032590507807e-05,60.270849436954,0.566198712037159,-3.77348183834737,0.61810650540216
"1164","CKS2",7,1.86211815900633,0.383629367786612,1.21025643272477e-06,2.96645335845969e-05,60.1081140551158,0.562444652087562,1.7654614993014,0.268081873360729
"144165","PRICKLE1",6,-1.65331378146806,0.341212514761581,1.26351877313807e-06,3.08574257468918e-05,35.536050295629,0.240123013511429,-1.48113198318791,0.411797837745016
"3159","HMGA1",7,1.87948196486101,0.387973523932648,1.27022843724126e-06,3.09462666910966e-05,60.5156026725527,0.574196052780987,1.07456447888659,0.422679682699529
"2769","GNA15",7,1.36908427953678,0.282768016557413,1.28718411995767e-06,3.12460068059121e-05,35.0890576207718,0.184699136557689,1.12518609052299,0.459190092859393
"124","ADH1A",7,-1.44275245013446,0.298389804470699,1.33060992651138e-06,3.19918004765528e-05,40.5714265377695,0.235424951714735,-1.66488733488443,0.611724547821854
"2305","FOXM1",7,1.28910107505437,0.267294678014087,1.41577339512765e-06,3.38776750178527e-05,29.9200571485913,0.142333793263365,1.12783119291105,0.237476958519757
"8318","CDC45",7,1.65595123728118,0.343382859530756,1.41796126164878e-06,3.38897787659546e-05,52.6212279596574,0.394173020947184,1.36151313969635,0.424436961666565
"11004","KIF2C",7,1.83213065501045,0.380615740334467,1.48237852487715e-06,3.51789900108656e-05,59.6744025927373,0.541942958106987,1.55408772355011,0.290682533849336
"254887","ZDHHC23",5,2.15537131680484,0.448336970039475,1.5284419272763e-06,3.60175999424127e-05,50.8564510223358,0.488850541369037,1.13967537894124,0.302551295795967
"894","CCND2",7,-1.55378706989979,0.324657184463223,1.70196038986461e-06,3.97347600637221e-05,50.2091770041186,0.343929520225607,-1.7163414483348,0.452423794513446
"79852","EPHX3",7,1.11617444582285,0.233252635273223,1.70766347092221e-06,3.98217634399777e-05,15.535537754233,0.059490853894431,1.19209103374607,0.240644818836087
"4312","MMP1",7,0.965135895244303,0.202130792305697,1.79878030668121e-06,4.17052078469654e-05,0,0,1.78124487749686,0.316595616097175
"9319","TRIP13",7,1.76069225757463,0.369224226138369,1.85486614160253e-06,4.27361668012297e-05,58.424336106141,0.503496785527444,1.75467827800442,0.367872737854265
"57864","SLC46A2",6,-2.09889118306874,0.443359198514515,2.20067397116692e-06,5.0044220283376e-05,59.9722396320994,0.673805575487085,-1.06520698467588,0.256298081190805
"56992","KIF15",7,1.1626260034956,0.246288647255643,2.35169610860605e-06,5.31784210956169e-05,23.2469767955444,0.0967056572826441,1.01208618321308,0.213655694821364
"25891","PAMR1",7,-2.11107344562811,0.447350993712697,2.36944054326224e-06,5.3519605454762e-05,70.4050951011163,0.898720541286824,-1.9952598910287,0.461467545810479
"50512","PODXL2",7,1.42164006495271,0.301385639704289,2.39332074021688e-06,5.3938060709049e-05,44.2498505427675,0.263807127918468,1.04291900296481,0.321190170066676
"1288","COL4A6",7,-0.958214317617234,0.203283697045984,2.43282499599071e-06,5.4523423825607e-05,4.49237814466829e-05,1.39587750250114e-07,-1.07526193585212,0.332005043572296
"1593","CYP27A1",7,-1.75657766228915,0.372782871877029,2.45217390258309e-06,5.4796195991162e-05,60.0566690040654,0.540085699577064,-1.37562503698327,0.378007613932822
"6535","SLC6A8",7,1.01968262232988,0.21680689215049,2.56135878749413e-06,5.66728448642678e-05,8.8150375451224,0.0297988990057106,1.01001618058132,0.213499269336981
"5603","MAPK13",7,1.96773968013782,0.418392604188049,2.56248568946536e-06,5.66728448642678e-05,65.6754493195172,0.726748528452675,1.51439745851554,0.42700709607105
"23179","RGL1",7,-1.64552985839353,0.35023129020245,2.62195919880115e-06,5.77634678655418e-05,56.611702710936,0.4520259013729,-1.26218366933853,0.285051599725518
"283","ANG",7,-1.5791380176148,0.337543325674762,2.89225196796319e-06,6.31344449084748e-05,52.3760181780622,0.380927781420731,-1.33370168443837,0.284112455334003
"2053","EPHX2",7,-1.42613759916832,0.305628071394354,3.06743471699698e-06,6.65977097823871e-05,43.833256208765,0.264593871297281,-1.10363052564545,0.245906117246989
"29089","UBE2T",6,2.05655762653794,0.444317308530858,3.6818395653343e-06,7.84161771272257e-05,56.2071034131254,0.618070004655455,1.53675942691116,0.294324906733565
"11065","UBE2C",7,2.41070603983989,0.520922773085197,3.69640421456376e-06,7.84775048630459e-05,75.3209627794848,1.2542500983769,2.31584480979582,0.612422795940274
"9133","CCNB2",7,2.51019732589883,0.542747359394224,3.74629074735179e-06,7.94529115554145e-05,77.2974434926481,1.40621292150051,2.59575921868177,0.438978417931828
"57685","CACHD1",6,-2.93048829337609,0.636095128220906,4.08526060334824e-06,8.56501879669722e-05,73.460930041983,1.58467281196851,-1.54735623919189,0.212778130126144
"2041","EPHA1",7,1.70203657127716,0.369499688103564,4.09842760012201e-06,8.56513130462165e-05,58.7545183665984,0.510075259972,1.27340648663982,0.288359307617247
"6696","SPP1",7,0.941908035002625,0.204664183980742,4.18026676994017e-06,8.70982573740999e-05,0.000178898892930988,5.67173157335515e-07,1.51773785676099,0.459552267523423
"4001","LMNB1",7,1.35905464105337,0.295336260443236,4.19017175287023e-06,8.72144426413526e-05,40.7016929206096,0.230904795998721,1.07438047961207,0.256353376336174
"1602","DACH1",7,-1.72902575619854,0.375860472633961,4.22126413449715e-06,8.76804430740708e-05,60.6855925739024,0.544386332756804,-1.12388649582178,0.254815381285668
"59","ACTA2",7,-1.82835488817996,0.398878128533204,4.56725222552347e-06,9.40930795180084e-05,63.1460032556615,0.627842273732211,-2.31667937268055,0.362958757237457
"139818","DOCK11",6,-1.37889775000057,0.300835804553904,4.57134433662851e-06,9.40930795180084e-05,24.0932694129861,0.130255894933214,-1.29187048236918,0.280480280639923
"81620","CDT1",7,1.81059072772101,0.396467860600979,4.95218343513611e-06,0.000100581241785406,63.7397232446557,0.633404458292786,1.16438688943428,0.364055893795443
"79776","ZFHX4",7,-2.87290392932903,0.632834163965264,5.63230627259989e-06,0.000113027596394764,82.2464227553734,2.07042509646065,-1.19040871050033,0.13856912875607
"1359","CPA3",7,-1.11429608591676,0.245731835597858,5.77121929039856e-06,0.000115355680816419,21.8790795021556,0.0907868638527247,-1.26856553564034,0.320645568114967
"2","A2M",7,-1.86410528173851,0.411436701883346,5.87824720104324e-06,0.000117262301590712,65.6736736189022,0.702858870836517,-1.71333224418216,0.244551160286188
"2054","STX2",7,-2.08418925232357,0.460288668388899,5.95432585919127e-06,0.000118509375104836,71.0833300515754,0.945822997666914,-1.37494202494764,0.34324429736628
"55034","MOCOS",7,0.934685339599947,0.206660955402629,6.10280573438616e-06,0.00012036668773438,9.40691332178794e-05,3.06808103145001e-07,1.10466153904904,0.398212934335764
"1363","CPE",7,-1.69059431748263,0.3739374441871,6.15302023625447e-06,0.000121118204101292,61.4789135738195,0.551290143918951,-1.40483973647303,0.383325343867018
"890","CCNA2",7,1.68062625447421,0.372575851311465,6.45745172545253e-06,0.000126192761750163,59.5090868940443,0.521741132016344,1.57825786770866,0.321201561580152
"29028","ATAD2",7,1.17166770551648,0.260572500835263,6.9076873116144e-06,0.000133951957607706,28.2506123029557,0.129310096950147,1.01855953996688,0.237586238487395
"29091","STXBP6",7,-2.48082397096879,0.551808162312991,6.9306006658517e-06,0.000134199456744962,78.0851075731163,1.47369886265627,-1.31732402146202,0.304302434314239
"56901","COXFA4L2",7,0.910561021404969,0.202752362709279,7.08892876716976e-06,0.00013628600839784,2.08476446773063e-05,6.46387466854915e-08,1.01685165977429,0.262206645261454
"6279","S100A8",7,0.908405105570725,0.202449032228724,7.22057963631752e-06,0.000138289200106963,0,0,1.7718767886847,0.515877470112247
"983","CDK1",7,2.04992805060357,0.45699562561649,7.26877898876138e-06,0.000139080113072711,70.4983103622817,0.920864467415888,1.88419649474708,0.372383740300805
"10635","RAD51AP1",7,1.37783778312459,0.308487563825295,7.95360632441684e-06,0.000150327636232974,45.1494057354704,0.277952182381658,1.18152589118842,0.255156657848308
"5531","PPP4C",6,2.97321587818527,0.665960918319811,8.02371762676372e-06,0.000151368785340857,81.7065473384589,1.96532525844949,1.10397279772027,0.160641977040799
"4774","NFIA",6,-2.04717689818674,0.461019280879617,8.9731305808451e-06,0.00016678102854508,59.5772866735913,0.707277488252903,-1.66690405690522,0.515828537902011
"716","C1S",7,-1.70643955039652,0.384997484080465,9.32160939150694e-06,0.00017251129650503,62.6355438851797,0.595903405524562,-1.83156275101132,0.390983811026975
"11283","CYP4F8",7,0.891417051310536,0.201122055951875,9.32680974327136e-06,0.00017251129650503,0,0,1.0061731535139,0.283625069336748
"6491","STIL",7,1.37497756568663,0.310754146855034,9.65998746760824e-06,0.000177258130689773,46.7349297572808,0.292507210904255,1.05862733962559,0.26381735228002
"492311","IGIP",6,-1.95315676843925,0.442905616721785,1.03432071092626e-05,0.000187912476859714,57.530983313777,0.630598357932703,-1.13382378322507,0.242490865736896
"131583","FAM43A",6,-1.82684894316416,0.415766480462149,1.11319511478306e-05,0.000200354700074632,52.3433570928951,0.505360298348349,-1.24538062943918,0.361110744397482
"8914","TIMELESS",7,2.01864988033703,0.45959812601847,1.12206043725113e-05,0.000201670594912898,71.5611425605315,0.951852294286315,1.41739951374524,0.341617576906266
"6338","SCNN1B",7,0.88324468286176,0.201145306026544,1.12790183863698e-05,0.000202179414989839,0,0,1.10205862937223,0.256411208630501
"274","BIN1",7,-2.27994023925661,0.520228903487227,1.17286786388316e-05,0.00020875390213355,76.3943451580235,1.29062329065043,-2.03966010711439,0.560299683743252
"4147","MATN2",7,-1.31043424084345,0.301529862049493,1.38673032941485e-05,0.000241485243535439,44.8926669153367,0.265609781205991,-1.81014203896587,0.443794206808697
"2525","FUT3",7,1.38026159920318,0.317822650775751,1.40635083674706e-05,0.000244479349946331,49.6802758258065,0.326809416929861,1.15540085663449,0.283816657472152
"57212","GFOD3P",7,-1.83791602241152,0.424108930365087,1.46694434223159e-05,0.000252615338523778,66.8530466569852,0.748620931509507,-1.05832853762285,0.280701471033868
"57419","SLC24A3",7,-1.61287379091651,0.372350363494002,1.48027961038836e-05,0.000254694052861696,59.476761922594,0.518984351392587,-1.39661543491313,0.349552830078512
"8338","H2AC20",5,1.10190031930381,0.254545290766198,1.49858065901802e-05,0.000256965132918255,0.00112057015639168,3.99491866437238e-06,1.10678422800413,0.327839705864029
"25932","CLIC4",7,-1.84535490945982,0.427053958427055,1.55233434388382e-05,0.000264830079259705,68.6923675494849,0.794680162712404,-1.63833573658223,0.386369341204406
"79633","FAT4",6,-2.53853235984238,0.58783128859027,1.57113876770489e-05,0.000267133366174836,78.5459741930402,1.4602300416316,-1.00354606900332,0.27357006163641
"4751","NEK2",7,1.35471486687555,0.313899232166964,1.59052155063902e-05,0.000269292673968697,47.0190606371484,0.298766411639099,1.01206761771896,0.296563477291615
"23142","DCUN1D4",7,-2.00332457096892,0.464612609423556,1.61918386356055e-05,0.000273456131458658,72.2461179256552,0.976723274373568,-1.00271923087883,0.205511690024814
"2254","FGF9",6,-3.1690464823509,0.736160969654504,1.67115392527452e-05,0.000281289968976031,85.1974460249848,2.49659479148127,-1.65375269129491,0.351645352031342
"79971","WLS",7,-1.71643940774772,0.399021363608723,1.6955174148994e-05,0.000284440340344655,64.7519908100555,0.653969337371552,-1.26079592062523,0.268067935984451
"26960","NBEA",6,-2.86724721593873,0.671574511406622,1.9596417901477e-05,0.000319182399255423,82.6496789535284,1.96953119716799,-2.06250194537725,0.403497040010809
"27242","TNFRSF21",7,1.3586738406478,0.318820592315659,2.03002675811434e-05,0.000329580814846799,49.1602195367956,0.327451513249299,1.16102581735245,0.32732071448053
"6422","SFRP1",7,-1.22368720076065,0.287332333946729,2.05539228709216e-05,0.000332894242767949,40.0920290687096,0.219664569665004,-1.15838839278931,0.290528398011282
"84168","ANTXR1",7,-1.69229521227995,0.397915583176255,2.11019756670914e-05,0.000339586745799167,64.8199420180596,0.665926551533897,-1.07973149962555,0.260358828941897
"57161","PELI2",7,-2.40064953092399,0.564782685815734,2.13225175328707e-05,0.000341770949285823,79.5622008085166,1.57125539087035,-1.69475037542111,0.349993877399258
"3161","HMMR",7,1.52985966223028,0.360026100073866,2.14437563246651e-05,0.000343168230682567,58.1933654429026,0.480754016902704,1.27363932735953,0.269168637000252
"1780","DYNC1I1",7,-0.874784851813991,0.205958289287772,2.16276821852384e-05,0.000345836937038241,0.000412645547730539,1.33352258104326e-06,-1.05722203146511,0.380029457170056
"1001","CDH3",7,1.02240545008873,0.241297585487355,2.26410892157393e-05,0.000359474125704267,22.2084632779179,0.0890125050379559,1.08325997902741,0.182927872897386
"11082","ESM1",7,1.44447815434208,0.341942439071714,2.39651270171994e-05,0.000374301844296537,56.0013321489342,0.424708935845776,1.43008744382337,0.364892587539771
"51309","ARMCX1",7,-1.18021876883487,0.27973245567166,2.45281162660666e-05,0.000381910731475047,38.8059830771687,0.201123207205768,-1.10494705749467,0.299557081380069
"347","APOD",7,-1.47339928898962,0.349394050111148,2.47559590557364e-05,0.000384270464603219,57.5664165737169,0.456376772973499,-2.46296260901594,0.580020039084338
"4085","MAD2L1",7,1.21639389296897,0.289796842629156,2.69994239282256e-05,0.000412404176515364,40.3443217361708,0.222220751606563,1.07001768716518,0.230770729954249
"9735","KNTC1",7,1.60178411002828,0.381627938285847,2.70187369962418e-05,0.000412404176515364,62.7887719420803,0.587132102285624,1.07292327495141,0.230900030724414
"3481","IGF2",6,0.863671526596328,0.205840161862312,2.71867123048362e-05,0.000414340302207141,0,0,1.91588704413554,0.426048491695649
"3590","IL11RA",7,-1.85032204322801,0.441545418040996,2.78268271332335e-05,0.000423455372417212,69.4582877437062,0.841148684382671,-1.04837126922699,0.433832805605407
"5226","PGD",7,1.82196614309034,0.434911047080649,2.79835287731154e-05,0.000425518594506211,69.5154691987725,0.843454938937503,1.26314232653595,0.254916723528444
"4321","MMP12",7,0.841504669191341,0.20104501383201,2.84347434388181e-05,0.000430430661762064,0,0,1.34034196824738,0.281005222730977
"9452","ITM2A",7,-2.02723773455753,0.484499811753878,2.8618866762832e-05,0.000432243573866222,75.4711711892524,1.13728917844265,-2.16528701773304,0.467580520333143
"23492","CBX7",7,-2.10388581099726,0.503504391297398,2.93456669158257e-05,0.000440907156614509,75.9576563854297,1.20492059974419,-1.35140228453793,0.365458869442188
"55450","CAMK2N1",7,1.60906022908534,0.385163482346049,2.94596900727462e-05,0.000442290488513928,63.367654268882,0.619466680639968,1.34194426597282,0.337022925623535
"51226","COPZ2",7,-1.90720770204015,0.457193213083589,3.02524910999982e-05,0.000452507194270797,71.7942938205226,0.965262182821052,-1.05430399762888,0.218555325025927
"55706","NDC1",7,1.53536060338417,0.368130029118523,3.0366291007235e-05,0.000453872426716448,59.5259486112921,0.513758159047479,1.03207383016712,0.216463689330911
"22854","NTNG1",7,-2.22701262565595,0.535984465015415,3.2529504474352e-05,0.000481915041286209,78.2175863444586,1.41535856582734,-1.01970935173102,0.188080436585275
"6280","S100A9",7,1.21705335896411,0.293157247050338,3.30248869729887e-05,0.000487819224876669,40.8917712303591,0.229452795812002,2.5703584450481,0.70702572785224
"12","SERPINA3",7,-1.61229241047985,0.388952461764107,3.39491848809652e-05,0.000499640742864636,63.4795253259517,0.615080987326521,-2.08404675803283,0.489486358941464
"116039","OSR2",7,-2.03747244885176,0.491817918601781,3.43184935047843e-05,0.000503604520855349,75.3110254908355,1.14379057839914,-1.15181622846777,0.361517118580477
"3856","KRT8",7,1.67205980104174,0.40409346232062,3.50644732605025e-05,0.000511941309603337,66.5467282455027,0.70462765850755,1.70955757738587,0.191401981729864
"26278","SACS",6,-1.90316919448645,0.461021650832665,3.65684343447489e-05,0.000528916593810481,70.370830617829,0.814676926654253,-1.03655410369674,0.335873360443547
"79019","CENPM",7,1.60010994931279,0.388247633408585,3.76635241001039e-05,0.000542807355914801,63.1710891998726,0.600638064379402,1.10232006823356,0.325845370984941
"6790","AURKA",7,1.85367819120656,0.449992099601786,3.7993080756173e-05,0.000546384433315756,71.4722578726285,0.914099560016638,1.69550097134649,0.376461549823581
"5156","PDGFRA",7,-1.53892805790102,0.373834888797942,3.84505419749115e-05,0.000552568844301367,62.8691681188707,0.566811328472305,-1.82761593357694,0.301239357489214
"1951","CELSR3",7,1.46005322937363,0.354729314838949,3.85563829291496e-05,0.00055369494173664,58.5406826061308,0.472784584379688,1.18194061312009,0.380876973056166
"81563","C1orf21",7,-2.21809447969567,0.538926140240411,3.8589381396674e-05,0.000553774114230903,78.0718024980342,1.40854683936811,-1.31045066288162,0.266359154707758
"9200","HACD1",7,-2.14666930668308,0.523136030782835,4.07011703163622e-05,0.0005807699571771,77.2353656695131,1.31629534696233,-1.55733000822494,0.371827859059301
"10252","SPRY1",7,-1.90956632452773,0.466302749774119,4.21947405065789e-05,0.000600214342110833,73.2491807373858,1.00161852641791,-1.32646676668903,0.317056221641491
"4306","NR3C2",7,-2.7502399926694,0.671605652740743,4.22128113346759e-05,0.000600214342110833,84.9203017289411,2.37846090052675,-1.37552733034757,0.282301483215365
"30846","EHD2",7,-1.60790461847153,0.393346238933484,4.35560329035093e-05,0.000617135689831158,63.8832207142728,0.625792248264405,-1.07955155860459,0.263339030302714
"8324","FZD7",7,-2.47346118230268,0.605876520395368,4.45632175814821e-05,0.000629193908781851,82.5683318684436,1.89465762749191,-1.77246175542129,0.476676884839159
"4660","PPP1R12B",7,-1.7030698121141,0.417605916830659,4.53906889092228e-05,0.000638193719569449,67.4527769467464,0.748736212915199,-1.14062430049654,0.213968259543684
"5652","PRSS8",7,1.10888417884326,0.272082353448183,4.59064831424508e-05,0.000643906398228585,35.0397770539858,0.172814479218937,1.42803313759151,0.433861987140414
"24137","KIF4A",7,1.25518706641585,0.308327049726186,4.68198022674843e-05,0.000653272421111685,47.3447277615402,0.292401581881997,1.09543411556273,0.245247562080344
"3880","KRT19",7,1.64469887670284,0.404547426983833,4.79238475399269e-05,0.000666829889664673,66.399271424628,0.709023165075358,1.61300908768712,0.465411954209008
"9232","PTTG1",7,1.56816132258686,0.385961286123348,4.8445697634254e-05,0.000671824361323676,63.0494152681696,0.593670829734239,1.36682438866907,0.32392927571945
"117177","RAB3IP",6,0.970629987078163,0.2396883240023,5.13160902424074e-05,0.000703823407899268,6.64464022401203e-05,2.47553602173962e-07,1.17014312283915,0.389956018114685
"7083","TK1",7,1.98116166437174,0.489568473219023,5.19334532098881e-05,0.000710839140810343,74.179192143895,1.08149598272176,1.68475725606524,0.446871642033833
"5727","PTCH1",7,-1.9430195948795,0.480236792205536,5.21087868157799e-05,0.000712754811109526,74.445348005175,1.06583037403152,-1.15212340887022,0.348594059631573
"2619","GAS1",7,-1.27623834104725,0.315972381916769,5.36608185519671e-05,0.000731500793088655,49.2510968202415,0.319560632884052,-1.15864272060423,0.459926213294223
"83716","CRISPLD2",7,-1.940428932785,0.482242947644403,5.72767660745984e-05,0.000770368680154211,74.8750134149826,1.09821354229041,-1.96677080379215,0.46559800442378
"51155","JPT1",7,2.09754902530663,0.521467636895327,5.76092400541504e-05,0.000772563077538457,77.3460076044035,1.33425360580546,1.57601333870877,0.409232340295524
"114884","OSBPL10",7,-1.98563767827393,0.493797324356429,5.79124355947128e-05,0.000775295516519783,75.3117096278606,1.1609849860432,-1.63604686284491,0.526979137157054
"2995","GYPC",7,-1.84032170006493,0.458506376513674,5.97662109721735e-05,0.000794831431463598,72.5640600790385,0.969395716110032,-1.60276133575409,0.495837444446621
"216","ALDH1A1",7,-2.30848146715875,0.577250592150415,6.35844524584889e-05,0.000836226859095061,81.7150799465591,1.77168520108425,-2.36950207252365,0.597512343965424
"154467","CCDC167",6,1.72283450237121,0.430875347703269,6.37580406933424e-05,0.000837416560553757,57.4899378143736,0.599151295168026,1.05839402955251,0.134604943919586
"285382","C3orf70",6,-1.90683175511309,0.478212705402048,6.67975712769649e-05,0.000873920432524862,63.030012447586,0.792238463748962,-1.57860048549218,0.485593817178396
"6876","TAGLN",7,-1.94417532961146,0.487839030034168,6.74004833578509e-05,0.000881146385073658,75.1007408842085,1.11986960086035,-2.67543560668331,0.43128006318141
"8470","SORBS2",7,-2.32859552707524,0.585600923370305,6.99603671005872e-05,0.000908222600736231,81.6411234091854,1.7506992450616,-2.38593084707065,0.591399625118924
"1152","CKB",7,-1.35584075273867,0.341908200153191,7.32388529054058e-05,0.000943488752134345,54.6683276836444,0.407718944419532,-1.62583765634909,0.396012110274253
"768","CA9",7,1.06440063112788,0.268656323953252,7.43427672002245e-05,0.000955876243490825,35.5574293294909,0.171656999573392,1.13736820786149,0.351040748776731
"56034","PDGFC",7,-1.96785613812358,0.496968116227857,7.50367111934295e-05,0.00096234223878117,76.7578243255875,1.21543769269437,-1.35375674938522,0.306021132140901
"4035","LRP1",6,-1.72801940521511,0.436940624412996,7.65938451920348e-05,0.000979817646304201,67.7306949451109,0.706638248501535,-1.01996635761216,0.222122805459382
"152503","SH3D19",6,-1.49864242467638,0.379191388012684,7.74340818334602e-05,0.000989183644495506,48.592674163439,0.397664578801393,-1.10555234973992,0.270914493503353
"5468","PPARG",7,1.03296739875325,0.261497780292766,7.80873299570509e-05,0.000995761724034595,31.2525865954349,0.144473927802032,1.16209192479086,0.280368721890535
"6376","CX3CL1",7,-1.55127009247332,0.393552352470645,8.09020300333e-05,0.00102323546836844,63.8396180443702,0.623747658672077,-1.28941407369468,0.436099848486742
"58499","ZNF462",6,-1.44944802697389,0.368082575823705,8.22204922693168e-05,0.00103730649858622,44.6978300697388,0.344271127331499,-1.27355496894841,0.395469916748272
"220164","DOK6",5,-2.64495958169673,0.671745014440968,8.23535272758505e-05,0.00103811350317773,74.7577614558473,1.54455795057003,-1.05547325227657,0.285290991491866
"9079","LDB2",7,-1.84571305446452,0.469400499707551,8.42194504008983e-05,0.00105722958671483,74.1687541753,1.04070669431813,-1.32108361711193,0.321329885715292
"25822","DNAJB5",7,-1.94979343541286,0.497719276872533,8.94883224773632e-05,0.00111228298659711,75.7282772121682,1.17457472158925,-1.14629131531307,0.380390281474676
"572558","PGM5-AS1",3,-3.52663216615366,0.901183268685756,9.10300506312269e-05,0.00113005142336288,53.1219455661912,1.29207627068152,-4.46148073120966,0.668818515715634
"10606","PAICS",7,1.81431547498703,0.464415394265342,9.35786593092678e-05,0.00115316380902944,73.1185527661926,1.01768194105973,1.06260668377231,0.192985837374652
"10486","CAP2",7,-1.75558085255977,0.449692736420753,9.4632822205948e-05,0.00116330817681845,71.806572103883,0.914516477542384,-1.59400004737408,0.453004552663579
"26354","GNL3",7,1.72737748894684,0.442645403623445,9.52453112861343e-05,0.00117012349499575,71.8116410842154,0.931719314094733,1.05142937263002,0.226688076014156
"163175","LGI4",5,-2.10764678816538,0.540170827971379,9.54740064400834e-05,0.00117221833135576,66.6023309802577,0.900771357157399,-1.11682888840834,0.285616304549952
"140606","SELENOM",6,-1.9816134796596,0.510175657108302,0.000102676323089903,0.00125073915212537,67.6370677742549,0.986250897084254,-2.07077131196834,0.393883577654539
"8630","HSD17B6",7,-2.37174452765928,0.612007778093846,0.000106471419182812,0.00129072572424506,83.1708645287238,1.94749472237399,-2.01671201729448,0.539734536079705
"3017","H2BC5",7,0.946238180129486,0.244640341418275,0.000109788063017665,0.00132218164595333,23.240922054923,0.0953167860584818,1.21860092434078,0.359266524445781
"5354","PLP1",6,-2.75315113890763,0.713764890307787,0.000114682009628318,0.00136561059692161,85.6334386364106,2.35099451104721,-1.41107338446557,0.311870559955481
"54474","KRT20",7,1.16447304366521,0.302607572297984,0.000119023266669864,0.00141312950905387,45.0674812315107,0.268970593797267,2.3086905384173,0.362113511540551
"9737","GPRASP1",6,-2.13868017566565,0.556315515103346,0.000120864750378095,0.0014316184542139,77.9166314098563,1.27042837206573,-1.01994248817415,0.394048443423649
"5178","PEG3",7,-1.91912734393555,0.499365046731118,0.000121472550556827,0.00143691493001758,75.6827403373936,1.16952159687641,-1.68327649651464,0.433873295561835
"55010","PARPBP",7,1.72521941692728,0.449165498049015,0.000122562194622533,0.00144831853211425,72.0896289552644,0.927881935431271,1.2269298484572,0.315978597070406
"7043","TGFB3",7,-1.83463373105303,0.477828668274328,0.000123274033970082,0.00145502357142894,74.6977763452198,1.08687875812748,-1.58213982525122,0.485601612250386
"857","CAV1",7,-1.40496299280992,0.365979835570865,0.000123582620570017,0.00145695882928304,60.4477845255131,0.514980179378088,-1.56117659216199,0.370068067738023
"10580","SORBS1",7,-2.10172636496197,0.547740785279441,0.000124504854980965,0.00146354948550553,78.4053090392881,1.43355846219114,-2.35408970067551,0.660560465247842
"111","ADCY5",5,-3.16464814815195,0.82479928330585,0.000124612072498688,0.00146395570653269,80.3568329765727,2.52490370535824,-1.07476695823077,0.239573533944238
"128553","TSHZ2",7,-1.45199422737593,0.379459057117778,0.000129986292807728,0.00151727643637656,62.6022291470793,0.578173647699535,-1.18811229541801,0.288132847862011
"55215","FANCI",7,1.79964337772683,0.470496666751199,0.000130779276194692,0.00152318384834458,73.7554699056761,1.02367396341487,1.39894806297388,0.350142453576185
"127943","FCRLB",6,1.58665605622786,0.416315236410098,0.000138299964600455,0.00159702562731973,55.738466859846,0.546085116989308,1.92851979257726,0.572832627710236
"57631","LRCH2",6,-2.29399108539421,0.605092424452335,0.000149956401579132,0.00170311250226401,75.1741086718383,1.51832250106311,-1.67859344150066,0.339436688735232
"388121","TNFAIP8L3",6,-2.2839242443109,0.603467000795069,0.000153911859484131,0.00174018863349398,74.9846248991859,1.52013198586846,-1.34400797990093,0.488894314194476
"9768","PCLAF",7,2.37250748481583,0.627202562378535,0.000155147930126121,0.00175239107734468,84.0208753482806,2.08035029874801,2.40430364827375,0.554388942480971
"57198","ATP8B2",7,-2.10276598986259,0.556073140979047,0.000155913923579759,0.00175887666981242,80.2507867802081,1.61436388674669,-1.23663033982722,0.383792389243193
"3670","ISL1",6,-2.661431909257,0.703931187117436,0.000156317302130626,0.00176244040477216,85.4614107215889,2.39658730891316,-1.62339500914011,0.619718379827947
"154043","CNKSR3",6,-1.71170462100165,0.453410272323496,0.000159893254296625,0.00179973703216112,61.4520688204602,0.709806064278532,-1.19388797829454,0.224629671186045
"9945","GFPT2",7,-1.35670624875484,0.359543632970937,0.000161030054012268,0.00181152067461707,59.2514743968819,0.497029566441286,-1.00182084256523,0.197812571859575
"10804","GJB6",6,1.45341768845318,0.387112152136837,0.000173678686604851,0.00192585480336518,50.6621466426505,0.432558325550797,1.84444243701904,0.480156661965539
"6622","SNCA",7,-2.5609056013078,0.682235346342852,0.000174244628091209,0.00192913974402791,85.7667869716642,2.55575348811918,-1.44423840215503,0.321599893409421
"8836","GGH",7,1.13278911721128,0.301901882555822,0.00017530604294005,0.00193856539690237,45.0838669217388,0.267304020322134,1.03807459208896,0.315900024357586
"375775","PNPLA7",6,-1.39369212353015,0.371662059094628,0.00017691161694278,0.00195310425104829,46.6989848470634,0.3674009230655,-1.06446168143848,0.37937362968265
"23710","GABARAPL1",7,-1.8358393442637,0.489601203714043,0.000177072621135096,0.00195381115587619,76.0682831036075,1.16752288125084,-1.01039488009493,0.3001516626693
