"","GSE13507_logFC","GSE13507_SE","GSE13507_logFC_scaled","GSE13507_SE_scaled","GSE3167_logFC","GSE3167_SE","GSE3167_logFC_scaled","GSE3167_SE_scaled","GSE37817_logFC","GSE37817_SE","GSE37817_logFC_scaled","GSE37817_SE_scaled","GSE52519_logFC","GSE52519_SE","GSE52519_logFC_scaled","GSE52519_SE_scaled","GSE65635_logFC","GSE65635_SE","GSE65635_logFC_scaled","GSE65635_SE_scaled","GSE7476_logFC","GSE7476_SE","GSE7476_logFC_scaled","GSE7476_SE_scaled","GSE76211_logFC","GSE76211_SE","GSE76211_logFC_scaled","GSE76211_SE_scaled"
"388962",0.217802019264228,0.256026969182898,0.532417415309714,0.564470235990647,NA,NA,NA,NA,0.204666666666666,0.257077977313797,0.466845020453089,0.522947637343466,0.893694337846263,0.320336781894514,1.24651266802321,0.443661770743255,1.03973644818307,0.316611411218162,0.994576960365596,0.299921587098715,0.360233278566885,0.218744420410676,0.567708228649683,0.319796045415522,0.150794946388245,0.168992639755151,0.394354644511195,0.388857092328545
"388963",0.040092303285113,0.0558585941634216,0.140615545230541,0.123153095668636,NA,NA,NA,NA,0.0753333333333348,0.064416852330718,0.203755347027411,0.13103666476391,NA,NA,NA,NA,NA,NA,NA,NA,0.122193350808421,0.150318957785927,0.219702883392254,0.219760614513832,0.124863436578428,0.166740247193706,0.334685468865766,0.383674270026373
"388965",-0.0171159180198179,0.0466512642697374,0.0144868866612526,0.102853422964161,NA,NA,NA,NA,-0.0346666666666637,0.0601693084471837,-0.0200064886181399,0.122396317342412,NA,NA,NA,NA,-0.143173823910807,0.150226801075325,-0.125977491025623,0.1423077596285,NA,NA,NA,NA,-0.127016464761031,0.0524493873345875,-0.244897678617896,0.120687600849904
"388969",0.213554475085688,0.227313442623907,0.523052728954628,0.501164674218758,0.329673524090666,0.146658122064419,0.446248187170435,0.230530705293903,NA,NA,NA,NA,-0.552610266112439,0.264336059853955,-0.756598113796841,0.366101587499619,-0.935578969904837,0.346211071599777,-0.876611866765033,0.32796093377002,-0.218960112785707,0.205983387710925,-0.279050540043117,0.301139899648985,-0.0768763558416419,0.0642998221018058,-0.129523796112247,0.147955803850261
"389",-0.378631392603733,0.242871765366906,-0.782556979084295,0.535466568813642,NA,NA,NA,NA,-0.813333333333334,0.233885484271868,-1.60396905852122,0.475769502650205,-0.204643321641274,0.317544824266143,-0.274668970876771,0.439794950149261,-0.86692414337101,0.315959176753536,-0.811576104292707,0.299303734460245,0.103017913116116,0.153133878425604,0.191669120832286,0.223875921715896,-0.193107623407519,0.0717537183830369,-0.396975401157374,0.165107440978586
"3890",-0.000503179254191188,0.0422619348782675,0.0511134834663156,0.0931761385540415,-0.843987824030752,0.118078169858236,-1.39862050847384,0.185606111642939,-0.0320000000000009,0.0459048936308457,-0.0145819592691646,0.0933796660359267,NA,NA,NA,NA,0.0561310231505363,0.0531136206683288,0.0628212190938808,0.0503137942694925,-0.0176093051499251,0.0535381930689961,0.0153167032550445,0.0782708075022611,0.186370003688407,0.0695621005257879,0.476213909868582,0.160064463079076
"389012",-0.110850801120861,0.101962678736243,-0.192173184164348,0.224800135361404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389015",0.244638955733164,0.208464147877753,0.591585603372997,0.459607076253295,NA,NA,NA,NA,0.474666666666666,0.467744997531828,1.01607861703763,0.95148617510679,0.230688350459569,0.178094826265866,0.328259045577119,0.246658736826997,0.339539286480146,0.30383951024859,0.331289925915497,0.287822942914276,NA,NA,NA,NA,1.41942640667066,0.901804461898021,3.31351338181887,2.07507889935712
"389023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412273569408764,0.584684443668571,0.643789159913036,0.854786478896895,0.00835256841631171,0.210544431988453,0.0665904945293815,0.48446900260045
"389025",0.0936584668498073,0.0797775560123753,0.258714451314441,0.175887938730755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389033",-0.0818731207221362,0.0663008705170351,-0.128285234604453,0.146175491381148,NA,NA,NA,NA,-0.0813333333333333,0.0927899526276524,-0.11493575222535,0.188753182994795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0667633525560314,0.224143847434858,-0.106253474647068,0.515761662183251
"389036",0.0115127593798396,0.0427904823707959,0.0776053789804761,0.0943414428530062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389043",0.0368785171182777,0.0469903524021045,0.133530015757585,0.103601020604791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0718737636714262,0.0861226351550719,0.146137555677192,0.125908025867121,-0.0486359302591204,0.0592190542140841,-0.0645417365737322,0.136264805766095
"389058",-0.594713408823067,0.103805494844247,-1.25895939511856,0.228863046572252,NA,NA,NA,NA,-0.318666666666669,0.170418801489843,-0.597718864284854,0.346665671362569,-0.248601961657119,0.265461424688114,-0.335551046152526,0.367660201381241,-0.183998920118234,0.197856126251673,-0.164650536955582,0.187426357042185,-0.217603617434743,0.113296345169721,-0.27706739529342,0.165634959178783,0.133806045813079,0.146606716802692,0.35526267879547,0.337346417538234
"389064",0.173736165778462,0.077786564504116,0.435264124015347,0.171498340829764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389072",0.00147164575166681,0.053627186473817,0.0554674386010209,0.118233445097595,NA,NA,NA,NA,-0.106666666666666,0.0621745849390705,-0.166468781040688,0.126475447786062,NA,NA,NA,NA,-0.0692942149141622,0.0180579312414969,-0.0559923647812687,0.0171060271543319,-0.17841102553326,0.0926451383157589,-0.219769312553079,0.135443678082076,-0.212970293972411,0.173448584974635,-0.442679997126374,0.399110354861958
"389073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0420410522455459,0.0598453073250883,-0.0301758227634617,0.0566906274296699,0.111879384620888,0.114751620875658,0.204624256046559,0.167762517060598,-0.0375600813680856,0.0531394565194024,-0.039055878721708,0.122275470576666
"389075",0.0317308880749403,0.0364092836000625,0.122180885663368,0.0802726250737123,NA,NA,NA,NA,0.0106666666666664,0.0466624336704525,0.0722105103145668,0.0949206528526305,NA,NA,NA,NA,0.125920132227074,0.140165029126154,0.128931471645763,0.132776382978462,NA,NA,NA,NA,0.0031333974898482,0.0969225262937042,0.0545810269349893,0.223021616860435
"389084",0.590438082869803,0.262606025696699,1.35397917278145,0.578975276591615,NA,NA,NA,NA,0.389333333333334,0.216110168521223,0.842493677870173,0.4396109819089,-0.322063825272173,0.496590580782116,-0.437294655802344,0.687770711503135,0.450224328413719,0.274739210691849,0.43614032697047,0.260256633808343,0.156910576705902,0.131859406268762,0.27045815079047,0.192773450387542,0.0676670957543193,0.117963057834478,0.203074986794357,0.271436505981327
"389090",-0.0878238653487013,0.0333933408864206,-0.141405017392952,0.0736232869171233,NA,NA,NA,NA,-0.0679999999999961,0.0477710589591027,-0.087813105480427,0.0971758167583711,NA,NA,NA,NA,0.0179617760575397,0.0337913134250318,0.0266640220982032,0.0320100413108682,NA,NA,NA,NA,0.137982470985623,0.0996370121056404,0.36487275738396,0.229267729481233
"3891",-0.0412352800362745,0.039161369165618,-0.0386897845809367,0.0863402295671508,-0.732835039243874,0.109711801230364,-1.22390035311112,0.172455085069144,-0.0086666666666666,0.0366309590441449,0.0328826725344398,0.0745146421561362,NA,NA,NA,NA,-0.0259840621415455,0.105589870407942,-0.014965259323909,0.100023815921392,0.11524773324922,0.114115593511226,0.209548653975883,0.166832669179041,0.0890570861351154,0.091414842154693,0.252293991104031,0.210348271779472
"389102",-0.0142078780065571,0.0578683314264827,0.0208983285409671,0.127584022890014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389105",-0.0181685731216206,0.0414096585848145,0.0121660668053303,0.0912970997870319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389111",-0.0283903378155115,0.0466906868308948,-0.0103701603250219,0.102940339051442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389114",0.0196065627264446,0.413662324448789,0.0954500267521576,0.912013568911337,NA,NA,NA,NA,0.0126666666666662,0.63202031534781,0.0762789073263037,1.28565478115916,-0.452013360179859,0.458963306969847,-0.61727286630766,0.635657486074998,0.0655625945038114,0.48515284394814,0.0717556154828976,0.459578542613295,0.0130290942925484,0.751993553922206,0.060108881090571,1.09938605186269,-0.326256068479456,0.431163045184748,-0.703353935002144,0.992118995910009
"389118",0.117739231510163,0.0905865753013901,0.311806025823359,0.199718903446582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0250835063469905,0.0806373524056879,0.0334103381677441,0.0763866426036289,NA,NA,NA,NA,0.0172587841816334,0.0913708634162669,0.087083962003299,0.210247075393798
"389119",0.115204829138353,0.397787167024485,0.306218353909433,0.877013139517963,NA,NA,NA,NA,0.13533333333333,0.550398822852603,0.325807257379522,1.11962046307864,-1.02326325944354,0.652533439594595,-1.40844564498559,0.903749296498387,1.53520056256445,0.457055912257783,1.4639232260734,0.432962709934511,0.278900494802209,0.120266073312918,0.448802783830805,0.175824437354414,0.063230537309293,0.11112382541026,0.192866333805811,0.25569922867686
"389123",0.0317582411714223,0.0403130191543601,0.122241191844687,0.0888793063800294,NA,NA,NA,NA,-0.024,0.0527973063285957,0.00169162877778661,0.10740020164752,NA,NA,NA,NA,-0.0211645760255976,0.0321899104592337,-0.0103998271452839,0.0304930545502243,0.089647206740362,0.0976237567753805,0.172121655277047,0.142722229425377,0.030392529324387,0.140608739364815,0.117305100361721,0.323544892988262
"389124",0.102415802122312,0.0422429273360706,0.278022007560161,0.093134232063238,NA,NA,NA,NA,0.0813333333333333,0.0383383249568082,0.21596053806262,0.077987763344647,-0.129366121326342,0.0952283183060149,-0.170411146374697,0.13188983192839,NA,NA,NA,NA,0.135472527143221,0.0731889700434753,0.239116535499456,0.106999498062609,-0.0996033087395496,0.0394144481241348,-0.181819190954133,0.0906938178816051
"389125",-0.159669485999471,0.229307766263773,-0.299805183488983,0.505561618568917,NA,NA,NA,NA,-0.265333333333331,0.162663630815629,-0.489228277305181,0.330890114764327,-1.2997891589275,0.352018558403225,-1.79142998258135,0.487540569122315,-2.03514883015749,0.216016657203689,-1.91821910493766,0.204629575475557,-2.53988375264216,0.312086922097578,-3.67215286623745,0.456259242294424,NA,NA,NA,NA
"389136",-0.346140951220382,0.31860745076711,-0.7109243414226,0.702443275787926,0.0937498785851578,0.157020039830161,0.075401734015908,0.246818519273169,0.0406666666666649,0.483580064738349,0.133236465490624,0.983697845158626,-0.696321346089067,0.260515319486868,-0.955635863507556,0.36080991781752,-0.475304611218315,0.509944366868991,-0.440600367283785,0.483063207529217,0.0356218900200806,0.755902148417452,0.0931386914737615,1.1051002687573,-0.242992892832641,0.557177472380962,-0.511762890404152,1.28208194235528
"389137",0.0490523334528792,0.132236706511739,0.160369988910532,0.291546180347836,NA,NA,NA,NA,NA,NA,NA,NA,-0.286550233385699,0.30389140935132,-0.38810884901293,0.420885169630215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389142",0.0219870113038514,0.0624050121743738,0.100698272179351,0.137586177196449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389151",-0.0273030398310299,0.0415989698198477,-0.00797296228041264,0.0917144798695127,NA,NA,NA,NA,-0.0826666666666647,0.0544566879657358,-0.117648016899838,0.110775713294456,NA,NA,NA,NA,0.0142036430809567,0.0163999183777748,0.0231039949894894,0.0155354146245928,NA,NA,NA,NA,-0.0639528060193051,0.163788367445344,-0.0997863234403118,0.376881906894377
"389152",-0.0215025226747301,0.0406276458364693,0.00481560955846011,0.0895729731373477,NA,NA,NA,NA,-0.0126666666666662,0.054906429945706,0.024745878510966,0.111690577758138,NA,NA,NA,NA,0.0529937348007419,0.0521209836117664,0.0598493094667565,0.049373482989265,NA,NA,NA,NA,0.0344049870492835,0.0639088718128056,0.126537884974442,0.147056215602833
"389158",-0.00247562658544442,0.039704058326295,0.046764770461178,0.0875367124204008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000703410997427323,0.0835828441323127,0.0489895557134646,0.192326611294623
"389161",NA,NA,NA,NA,NA,NA,NA,NA,-8.88178419700125e-16,0.0445021847154096,0.050512392918633,0.0905262776559779,NA,NA,NA,NA,NA,NA,NA,NA,-0.162875339817104,0.0993238385956319,-0.197056729322305,0.145207684560545,-0.11318693633791,0.094349390451797,-0.213075522228827,0.217100754726439
"389170",0.0112156709063944,0.0424415664357467,0.0769503792308367,0.0935721775649522,NA,NA,NA,NA,-0.13533333333333,0.0811010648268528,-0.224782471542252,0.164975664895142,NA,NA,NA,NA,0.086746176855435,0.160930025079491,0.0918225284690421,0.152446774890306,0.104578873471343,0.155596839820881,0.193951185662624,0.227476677852862,0.0291055015967245,0.182931911163823,0.114343611265804,0.420931770592689
"389174",0.090303490699525,0.0791880982740286,0.251317636106509,0.174588343810216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389177",0.0106609203300287,0.0415285661863895,0.0757273042174643,0.0915592588952553,-0.383568929282834,0.0942070632181983,-0.674891804991225,0.148083313911651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0536718602165016,0.0790656014653398,-0.037405384358523,0.115590910294055,-0.0118044059992606,0.0623638092130548,0.0202086966431726,0.143500980588603
"389197",-0.0129608735048867,0.0420199668645516,0.0236476362704837,0.0926426645132389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0770986505625082,0.183241565550392,0.224777275036989,0.421644294549723
"389199",-0.0171691143032158,0.0437865343622909,0.0143696032409191,0.0965374681564831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170011043043253,0.122737341787908,0.289610535660076,0.179437338126823,0.089965455128497,0.213958003452687,0.254384175185654,0.492323732107964
"3892",0.0155180214238753,0.108411721986575,0.0864358987433612,0.239018531872704,-0.625020395721106,0.114570888848128,-1.0544273947611,0.180093045243733,0.22133333333333,0.120670554469802,0.500748328884228,0.245467861604815,-0.427960185473897,0.366943557426019,-0.583959570160613,0.508211475084574,0.248582598828211,0.267957370978632,0.245127920532144,0.253832291355204,0.280856404846664,0.182935315656078,0.451662250125903,0.267444492544409,0.00705586692640647,0.0565011646718062,0.0636067458187086,0.130010861060505
"389203",-0.420829480718953,0.16702012696201,-0.875592352790322,0.368234216818323,NA,NA,NA,NA,-0.291333333333332,0.228943251365222,-0.54211743845777,0.46571601985585,0.172619389236348,0.23930772980551,0.247834381231208,0.331437715426082,NA,NA,NA,NA,-0.287957727704436,0.305143569742948,-0.379922435896217,0.446108324521213,-0.0852889974430706,0.175897117787292,-0.14888153474911,0.404744501718178
"389206",0.105785117860393,0.0488249290877078,0.285450437681689,0.107645766117228,NA,NA,NA,NA,NA,NA,NA,NA,0.165326361587925,0.194198741432588,0.237733644308515,0.268962424453853,-0.179330501361147,0.0976604226413165,-0.160228208785287,0.0925123603177154,0.17874196867686,0.0675062680840061,0.302374817762461,0.0986916033492192,-0.0539753144885227,0.145116372258874,-0.0768278185550451,0.333917090398801
"389207",-0.00854729334527349,0.0420172253544454,0.0333783870668219,0.0926366202247738,NA,NA,NA,NA,-0.0659999999999963,0.0465649685525105,-0.0837447084686901,0.0947223894553387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00116511288547327,0.0377660758254728,0.0446900266623538,0.0869008641762762
"389208",0.117378417212562,0.0532134212241201,0.311010527863258,0.117321204606344,NA,NA,NA,NA,0.166666666666667,0.0573815473415335,0.389545477230081,0.11672545786658,NA,NA,NA,NA,0.113092659721757,0.150469912227838,0.116780185318282,0.14253805544261,NA,NA,NA,NA,0.0268621817276475,0.0462104975662433,0.109181665498722,0.106331729859359
"389217",-0.0180854977264566,0.0431784338316757,0.0123492255876369,0.0951967709201026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0352387166991646,0.0704868468017978,-0.0104568277262942,0.103049096377887,0.030333829073574,0.0874549627936936,0.117170029338017,0.201236471546509
"389257",0.0465548161354885,0.0427173673861665,0.154863638567685,0.0941802440825801,NA,NA,NA,NA,-0.0213333333333345,0.0645409239490537,0.00711615812676733,0.131289051064549,NA,NA,NA,NA,0.0519675799147201,0.0482067820181272,0.0588772472127758,0.0456656142498794,NA,NA,NA,NA,0.0688458438614834,0.23464304842272,0.205787321261726,0.539920636052339
"389267",0.113777652792719,0.0542784187170129,0.303071815983404,0.119669236097171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748630802365243,0.279088763919742,1.04560178716476,0.386533867459381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389289",-0.447804672184796,0.266161835592066,-0.935065355736898,0.586814875900945,NA,NA,NA,NA,-0.855333333333332,0.261572830544406,-1.6894053957677,0.53209106106927,0.0346620531815667,0.251878887494805,0.056765482932662,0.348848585472725,-0.442477344647605,0.269297707431478,-0.409503554152132,0.255101973438477,-0.160708731221592,0.11266547951963,-0.193889229737597,0.164712657527802,-0.00200060694640136,0.0641792229072132,0.0427675299686458,0.147678301515163
"389293",-0.212994098899141,0.198508675310181,-0.417371535673093,0.437657951254666,NA,NA,NA,NA,NA,NA,NA,NA,0.140740121399865,0.318963027259842,0.203682060243636,0.44175914061074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389300",-0.0146813848063996,0.0388862441408021,0.0198543740860779,0.0857336532827054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389316",0.0718408750803672,0.0552895405843265,0.210612561055975,0.121898486401853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389320",0.0281500833898098,0.0317707222938721,0.114286179601335,0.0700458516852733,NA,NA,NA,NA,-0.00333333333333297,0.0448558734472538,0.0437317312324067,0.0912457507458379,NA,NA,NA,NA,-0.0452564359205434,0.0648950078320452,-0.0332217110061696,0.061474138499573,-0.021634838716512,0.063727238638057,0.00943152587376537,0.0931668056421305,0.113876305157791,0.14625381757771,0.309403752552851,0.336534385921291
"389332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046902674915855,0.108524853834755,0.0540793331391194,0.102804084908197,-0.0124725030235808,0.113076391510798,0.0228265131190074,0.165313395272531,-0.0969484604622712,0.148294216038431,-0.175710306075054,0.341229403489969
"389333",0.00965195370384109,0.0375111768130665,0.0735028056366762,0.0827020016505859,NA,NA,NA,NA,0.0100000000000025,0.0494592986426437,0.0708543779773265,0.100610031400178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0406522562066947,0.131541759311838,0.140913037188553,0.302681502105026
"389336",0.288391000897691,0.219788035057388,0.688047032174473,0.484573185444917,NA,NA,NA,NA,0.312,0.270271194392814,0.685182326749662,0.549785259813205,NA,NA,NA,NA,-0.0270241760424677,0.139886517040158,-0.015950544758593,0.132512552352342,0.359199499032597,0.270486796474264,0.566196882182988,0.395441436573261,0.0789473171470894,0.11719958935252,0.229031111853828,0.269679742287897
"389337",-0.633327347789363,0.27356777358936,-1.34409268912425,0.603142966579854,NA,NA,NA,NA,-0.401333333333332,0.311545094134079,-0.765879274103323,0.63374456499826,-0.886063182998496,0.320966136471542,-1.21842554020174,0.444533417653166,-2.33588024942315,0.409028756303383,-2.20309779648443,0.387467252956949,-1.1874519585395,0.337303279288562,-1.69494888253692,0.493124600022506,-0.606229103566702,0.257617918422931,-1.34758021913004,0.592786495523216
"389362",0.0333964560747635,0.0347824370794484,0.12585301272451,0.0766858684037319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682981745642733,0.183590101715587,0.656628191623654,0.173912350380234,0.375751698738877,0.266986149149339,0.590395570309792,0.390323622967758,-0.135300777648481,0.0690165738255406,-0.263960129065566,0.15880918991006
"389365",0.121569402684092,0.0503508417423009,0.320250517563164,0.111009990905688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389376",0.285838037367283,0.256803839699647,0.682418437924875,0.566183025410149,NA,NA,NA,NA,0.282666666666668,0.257347533670754,0.625512503910848,0.523495968482036,-0.128302283582911,0.1508105742714,-0.168937746616346,0.208870445761328,0.647933179432191,0.698578440904006,0.623427172232231,0.661753642746963,0.329523377796822,0.300183394142204,0.522811518585347,0.438856735938032,-0.0572508007182577,0.162810950141332,-0.0843648098293538,0.374632840595512
"389383",0.228295025047119,0.122262698457996,0.555551655696274,0.269556189614295,NA,NA,NA,NA,0.172000000000002,0.0882219423449241,0.400394535928051,0.179460943302877,NA,NA,NA,NA,0.109476966182023,0.111078045062977,0.113355089107355,0.105222687454417,NA,NA,NA,NA,0.0834148199106819,0.114147437301022,0.23931096864012,0.262656649602857
"389384",0.0292550434730892,0.0602193063178845,0.116722317797868,0.132767286809408,NA,NA,NA,NA,-0.0453333333333319,0.0498432109620996,-0.0417046060140755,0.1013909852668,NA,NA,NA,NA,0.0904716620207076,0.163865193032613,0.0953516287600968,0.155227218676316,NA,NA,NA,NA,0.000483279733357378,0.0820356044959026,0.0484830271249955,0.188766366854264
"389389",0.689643575792831,0.234962728009615,1.57270045898246,0.51802928008669,NA,NA,NA,NA,NA,NA,NA,NA,-0.276734896001066,0.117790607427818,-0.374514749894014,0.163138273286263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389394",-0.0219622348374262,0.044281601701831,0.00380206854833518,0.0976289577713207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389396",-0.000604212031121598,0.0466429417514997,0.0508907335129857,0.1028350740619,NA,NA,NA,NA,-0.0366666666666662,0.0620457815838088,-0.0240748856298822,0.126213436193238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0245940198222914,0.0483024703837745,-0.00922058530919206,0.111145421557614
"389400",0.0151492041329933,0.0452135286961552,0.0856227563471285,0.0996836047957772,NA,NA,NA,NA,0.0260000000000007,0.0468630787310026,0.103401554071222,0.0953288047350115,NA,NA,NA,NA,0.0325021194797657,0.12883976038921,0.0404378872263601,0.122048113391351,NA,NA,NA,NA,-0.00387568961718188,0.0875147697691484,0.0384529089514714,0.201374089176543
"389405",-0.0459319730585985,0.0440395042805467,-0.0490447226843244,0.0970951984218225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389421",0.372843332602556,0.266931794810596,0.874241587222894,0.588512427776724,NA,NA,NA,NA,0.403333333333332,0.263950986845646,0.870972456952331,0.536928703063974,NA,NA,NA,NA,0.0588455631631408,0.0557631112855049,0.0653926650998566,0.0528236198877456,0.244252018011124,0.102032387116621,0.398148025018407,0.149167479759902,-0.00360393463744924,0.144646849208616,0.0390782252457062,0.332836703889841
"389422",0.0543048863196374,0.0472602768976347,0.171950447663431,0.104196131128412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389432",-1.16180826411889,0.282974782927736,-2.50925020557313,0.623882878465488,NA,NA,NA,NA,-1.46733333333333,0.278437261590426,-2.93433488135933,0.566396661505409,NA,NA,NA,NA,-0.058983294491461,0.21803601110524,-0.0462249732468738,0.20654248134568,-1.32052212863025,0.258777681253478,-1.88949242370655,0.378323154260541,-0.378533386046706,0.178783378400539,-0.823645598197595,0.411385873267824
"389434",0.137824576262265,0.142779850847174,0.356088779817424,0.314790962685025,NA,NA,NA,NA,0.120666666666667,0.147766248505979,0.295972345960122,0.300585881928683,NA,NA,NA,NA,0.472720734285403,0.323195659619652,0.457450859421251,0.306158754049928,0.138949767206191,0.166751344524325,0.244200128575845,0.243784140626235,0.403912617294545,0.420193023230722,0.976785936597082,0.966876648988847
"389435",-0.402131273199048,0.202747187244378,-0.834367861303947,0.447002723953343,NA,NA,NA,NA,NA,NA,NA,NA,0.110126679333678,0.275017551938325,0.161282889485584,0.380895298244617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389442",0.0153859325591226,0.0786351744321017,0.0861446785141149,0.173369296252323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389457",0.19474589222071,0.295065687146254,0.481584889678447,0.650540052822349,NA,NA,NA,NA,NA,NA,NA,NA,0.110748084307186,0.324672820798472,0.162143526310567,0.449667121383179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389458",0.0604097021828638,0.0480980158994163,0.185409915867084,0.106043119098248,NA,NA,NA,NA,0.046000000000002,0.0574675431745478,0.144085524188598,0.116900390461609,NA,NA,NA,NA,0.166050456536741,0.108031689574231,0.166946369818363,0.102336917262066,0.123398074055563,0.109713701062029,0.221464143083052,0.160397269387106,-0.00182367004886697,0.092136258523392,0.0431746670344999,0.212008272309063
"389493",NA,NA,NA,NA,NA,NA,NA,NA,0.511333333333335,0.463656535288838,1.09066589558615,0.9431694313208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36953287624477,0.274205112379561,0.897677129497593,0.630954122357203
"3895",0.0620960032498434,0.201052719410005,0.189127753734974,0.443266880571688,1.11444865079494,0.289458635703911,1.67982980481028,0.454997667384033,0.306666666666667,0.21762398197548,0.674333268051695,0.442690378975713,-0.380615101383376,0.603041278625215,-0.518387319233444,0.835203375409574,2.04774353271089,0.162647619382272,1.94944805435158,0.154073828088735,-0.0738406919659438,0.283028421179048,-0.0668914513494589,0.413776816173552,-0.0858775976077677,0.586199524837963,-0.150235921241444,1.3488625485887
"389517",0.177198538122315,0.0957808513701164,0.4428977187896,0.211170877618178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389523",0.287369259716475,0.0987593377598985,0.685794369154156,0.217737634709046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
