"Gene","Symbol","num_estudos","HedgesG_pool","SE_HedgesG","pval","FDR","I2","tau2","logFC_meta","SE_logFC_meta"
"256076","COL6A5",5,-0.929743419576188,0.249183737591272,0.000190603078605741,0.00207134348853747,0,0,-0.362700193471063,0.13465696545852
"149076","ZNF362",7,-0.825599580223919,0.221476704109911,0.000193232190058233,0.00209878283843304,11.7525102152541,0.0410841897544565,-0.321948284941756,0.0997628569179853
"54478","PIMREG",7,1.27269710649061,0.341522535106642,0.000194126911235047,0.00210736476700632,56.6406150181316,0.427087494513152,0.883207081223419,0.243020322488052
"10381","TUBB3",7,1.44465461985364,0.387736613011008,0.000194645880537751,0.00211186063601218,64.6994325911701,0.631127050281175,1.35634499474897,0.462550898373977
"9054","NFS1",7,0.748286373143982,0.200998705275175,0.000196992995179089,0.00213617592404106,0.000259769378205515,7.84672277934285e-07,0.297311948413345,0.0991256539157447
"2258","FGF13",6,-2.58198196466838,0.693615497759392,0.000197261853276655,0.00213720414941281,85.0622540031939,2.23030494246761,-0.964025181169422,0.321188722633666
"6159","RPL29",7,1.08544108647215,0.291593292466307,0.000197299966145912,0.00213720414941281,40.0680768960466,0.222543655540864,1.02803661412202,0.486092264151764
"57606","SLAIN2",3,-2.62930923082678,0.706486466566149,0.000197909842866856,0.00214265852449297,42.8071809996887,0.641236329163355,-0.836386420181479,0.216377645590061
"8862","APLN",5,0.952697456518803,0.256049478261728,0.000198627819889089,0.00214927675355819,0.000168211316313913,6.19636314282271e-07,0.336712115319175,0.0554006351227284
"81615","TMEM163",6,0.965260593749049,0.2594622605927,0.000199037457227473,0.00215255324112675,9.4789939309638,0.0399135014591795,0.846375719463109,0.289272911285534
"10397","NDRG1",7,0.962535557089855,0.258849980783018,0.000200403459239551,0.00216616357122236,32.467386611196,0.147672838880751,0.782173617586631,0.181128799299207
"132112","RTP1",5,1.11905255885306,0.301060980740608,0.000201578881714757,0.00217770043366699,23.1986846712657,0.106130968117177,0.145601700934855,0.0476059164615936
"1511","CTSG",7,-1.12515618960311,0.302775169083827,0.000202286159393283,0.00218417017119822,46.3266200080474,0.278298197149379,-1.07840210394024,0.402424770011644
"81930","KIF18A",6,0.955527673358176,0.257309239153659,0.000204381646444945,0.00220561403994256,24.1045490377843,0.0943691241414516,0.288546706419972,0.123670018981484
"624","BDKRB2",7,-1.23071540007987,0.331446387824763,0.000204682677293248,0.00220768018313938,53.4344170265561,0.378863183268541,-0.570768426555417,0.162481647376032
"10253","SPRY2",7,-1.3208984060932,0.35586216890378,0.000205769529064428,0.00221821534060466,60.685440884165,0.499962042289156,-0.919559343297332,0.238795404513575
"9266","CYTH2",7,1.19623695131107,0.32251405262301,0.000207997072446352,0.00224102942013321,52.3027713235656,0.357828699807643,0.668859059461148,0.276475377601711
"5253","PHF2",7,-1.35591370345357,0.365707010835099,0.000209191271712343,0.0022526914711172,60.5323956825762,0.517643538555038,-0.516715517002805,0.0596789206607388
"7127","TNFAIP2",7,0.74868129301925,0.202016290613793,0.000210521613152109,0.00226580633642558,0.000153143056808873,4.7123749874012e-07,0.646563664212602,0.10784831044243
"6713","SQLE",7,1.24745498017665,0.336678741368881,0.000211241554852908,0.00227234108231521,55.3220378746267,0.410182826002392,0.980097486989337,0.257029725635906
"57502","NLGN4X",6,-0.808225669226918,0.218216569536366,0.000212412395093301,0.0022837166149092,9.17288450980022,0.0268989182900489,-0.531187253703599,0.211983436842396
"23170","TTLL12",7,1.31020579036256,0.353782305405088,0.000212709139825805,0.00228568733291217,59.6104070439857,0.483066600404995,0.58528855520219,0.141129387842378
"9997","SCO2",7,1.73210712799252,0.467923575888497,0.000214169802250297,0.00230015627704637,74.1120089403482,1.02991605257263,0.677182824502771,0.194913894220867
"3866","KRT15",7,0.735353974597296,0.198689295725421,0.00021473064094234,0.00230495096095166,0,0,1.11876430604086,0.286373378171971
"219873","OR10S1",4,1.00494546508701,0.27161980991498,0.000215749121281088,0.00231465031713065,0,0,0.119331261534747,0.0279471499467219
"718","C3",7,-0.735784144333202,0.19890126814272,0.000216243398060821,0.00231871845882354,0,0,-0.920148006853851,0.213961054362703
"9901","SRGAP3",7,-1.93878306573276,0.524240129015905,0.000217071434669932,0.00232598378708177,78.8294513254033,1.40943234266983,-0.889275254650556,0.353143218883342
"11073","TOPBP1",7,0.85244098840618,0.23050330354631,0.000217157261503317,0.00232598378708177,18.5186467145673,0.0685714148811057,0.503708138298905,0.117896444503871
"1286","COL4A4",6,-1.33093507752592,0.35990245214823,0.000217267296371247,0.00232598378708177,56.0486424756192,0.405541422042977,-0.660010131824912,0.197441537560901
"7290","HIRA",5,0.790658305935664,0.213872125352984,0.000218270580865916,0.00233485370139292,0,0,0.263595283640642,0.094373611804833
"8337","H2AC18",6,1.13868612653308,0.308018760771401,0.000218327594472119,0.00233485370139292,46.2279775155168,0.249621500482943,1.40806870839971,0.366801968982798
"2878","GPX3",7,-1.29493883503439,0.350346492126314,0.000218879781918682,0.00233951715973348,56.903314414233,0.443603491798621,-1.9735963794368,0.582730618909546
"8339","H2BC8",7,0.736043905814992,0.199166450281166,0.000219349159848013,0.0023432910247178,0,0,0.494603719506525,0.169503736350743
"4908","NTF3",7,-2.58378287129538,0.699184611930379,0.000219521034356593,0.00234388436683447,86.6223494971902,2.69622443637475,-0.919504485062397,0.230048590967821
"155038","GIMAP8",6,-1.48160781075669,0.400954959236062,0.000219715827582299,0.00234472166002551,54.8187124527786,0.507117492985109,-0.927344979575297,0.222916325521697
"121601","ANO4",5,-2.95945862069113,0.800983613661073,0.000220076839668622,0.00234733095057883,83.5471098809594,2.56739707581609,-0.732238579660518,0.212622147578785
"54899","PXK",6,-1.04026377210728,0.28163572788881,0.00022105811874035,0.00235654972295268,22.8785329647319,0.108596059998643,-0.327452910081965,0.0853139967873514
"100507436","MICA",5,-0.916677869817804,0.24820627437375,0.000221441096629596,0.00235938403748974,0,0,-0.380532118509929,0.0933341225712963
"10351","ABCA8",7,-2.80856698038661,0.760628215731439,0.00022212087199902,0.00236537596672107,88.7292424437808,3.30908871548229,-2.72951778138064,0.494390821799734
"60437","CDH26",6,0.885139852250378,0.239754455200424,0.000222620116607799,0.00236944010006019,0.00254379433743685,9.51389932769207e-06,0.73638175321497,0.243003014064091
"154075","SAMD3",5,-1.00910152575321,0.273380910970748,0.000223205262826296,0.00237416055638583,10.3915706698269,0.0406623369355359,-0.177170634251538,0.0658532082254256
"51372","TMA7",7,1.55016596966998,0.419975664509235,0.000223299297913001,0.00237416055638583,69.0588242776293,0.791871917278531,0.548106519358542,0.163893661047449
"57336","ZNF287",6,-1.0255005093066,0.277868424936042,0.000223727928802584,0.00237729166097988,35.1955155024242,0.157846912450248,-0.263436441432732,0.0966083043876101
"5771","PTPN2",7,0.867853753455622,0.235160019521595,0.000223829773718425,0.00237729166097988,21.7015321471425,0.0830610336181044,0.294903351969338,0.112151379596763
"54462","CCSER2",7,-1.70017398906811,0.460716488172129,0.000224005155938788,0.00237790088611945,73.923511551326,0.999867911311152,-0.991952511546493,0.236635534237042
"171425","CLYBL",5,-1.67439765515015,0.453819753806148,0.000224637488463453,0.00238335761851588,50.6169943017586,0.500591159233879,-0.98962272337861,0.311410145722116
"9911","TMCC2",6,-1.51466989949435,0.410573090660223,0.00022499552896248,0.0023853564812191,66.3416408362834,0.644647011407273,-0.276982649519159,0.116921517475278
"3020","H3-3A",6,1.6935550426269,0.459071931980254,0.000225062669783478,0.0023853564812191,63.0317393563431,0.746408636850696,0.515505185615527,0.121435995572965
"6495","SIX1",6,0.779275811286379,0.211302494144166,0.000226056380607369,0.00239462878889446,0.0025078915867612,7.32860111558934e-06,0.266731505407511,0.0830220379128579
"284612","SYPL2",5,-1.29967812704056,0.352472743719657,0.000226632512947009,0.00239947024217359,34.610964980023,0.210751007914743,-0.409712376874536,0.176705347963284
"4781","NFIB",7,-1.25881726700546,0.341422140873657,0.000226929456073103,0.00240135224840382,55.9098648614494,0.41874508920742,-1.60978631363772,0.431071705421164
"93664","CADPS2",7,-0.732561413352509,0.198711708599497,0.000227311363655329,0.0024041308949751,0,0,-0.360597322200204,0.0904403453574598
"1948","EFNB2",7,0.80708342145207,0.218949549245521,0.000227661816312889,0.00240534950849508,11.3819950661172,0.0388799377247952,0.746416898167113,0.214568656455675
"199953","TMEM201",6,0.875119588936967,0.237406989157649,0.000227665352029984,0.00240534950849508,0,0,0.270135619949629,0.0748421069996164
"5423","POLB",7,0.910752689924482,0.247105212137171,0.000228085729337646,0.00240739067050028,25.5675050308443,0.106443310685419,0.55984145874447,0.150788937774152
"3552","IL1A",7,0.734874855657335,0.199386790250512,0.000228097517867036,0.00240739067050028,0,0,0.783426431994804,0.205612932480788
"5721","PSME2",7,1.12400569018585,0.30500165730674,0.000228483162446188,0.00241019830207633,47.7743501279447,0.293709365310727,0.63407840828885,0.178307964214258
"114787","GPRIN1",5,0.926909600441938,0.251565370321005,0.000229091264528092,0.00241534840277969,0,0,0.19002616280597,0.0481947018873759
"2355","FOSL2",7,1.04974137970611,0.284961625658483,0.000229783370872217,0.00242137832444217,42.6971744895332,0.232791032972914,0.437031364965464,0.142454617745865
"26873","OPLAH",7,1.07937262158178,0.293069422632396,0.000230511524047856,0.0024277815925333,42.3476335190215,0.237127886037643,0.611094981090095,0.224889429634299
"11057","ABHD2",7,0.813223701808746,0.220821440069253,0.000230757884488458,0.00242910650818884,12.8020780086423,0.0443332719535153,0.400405280985764,0.107279125507419
"112464","CAVIN3",7,-1.51563464877738,0.411570767305239,0.000230902169428988,0.00242935608859282,68.0165317463628,0.73530648875768,-1.48612736012051,0.457538916399483
"8208","CHAF1B",7,1.19207450233325,0.323741797764388,0.00023125103953678,0.00243175675604752,52.1142734579346,0.353291781535782,0.864000425562017,0.245925994989512
"10539","GLRX3",6,1.41523936131745,0.384449337804366,0.000232128256926646,0.0024397079397799,57.4763748371915,0.475780980939575,0.649684445833265,0.226539960516285
"55734","ZFP64",7,0.734948110147036,0.19967724854357,0.000232612531866339,0.00244352309282742,0.000200572732068963,5.93674818213182e-07,0.221794133083722,0.0796223106375509
"6185","RPN2",7,1.7504681616418,0.475717136579658,0.000233562750822449,0.00245112137522438,75.1406099633572,1.11849971965056,0.908475895583968,0.213008485844678
"2791","GNG11",7,-1.90834130034672,0.51862416061518,0.000233579166191722,0.00245112137522438,78.8038784846158,1.3616508119665,-1.52063793534415,0.370626065420102
"9201","DCLK1",7,-0.953640613778581,0.259195924271532,0.000233942071756612,0.00245300739913808,29.3743354860241,0.132803588946106,-0.4840021259769,0.196096156360978
"388552","BLOC1S3",5,0.93578327991063,0.254346914026317,0.000234002393346406,0.00245300739913808,0.000436854219203238,1.56990984429423e-06,0.125187028282855,0.0615539987896364
"8838","CCN6",6,0.763827014387815,0.207690318760321,0.000235327301981367,0.0024655127188472,0,0,0.781299364058983,0.236951643744256
"84236","RHBDD1",6,-0.868848378685541,0.236254270986642,0.00023544006705688,0.0024655127188472,0,0,-0.377586423336341,0.0914099535492134
"53407","STX18",6,0.763392242563881,0.207651151158445,0.000236621951299871,0.00247660211677392,0,0,0.151489234268331,0.0370386658135914
"80194","TMEM134",7,1.00826303801307,0.274531816614348,0.000240035284873103,0.00251102332275352,37.5959187242989,0.189875330372365,0.467897607105319,0.194132499834152
"2762","GMDS",7,1.22812104980121,0.334441305651275,0.000240511650732848,0.00251470095431522,54.1575648792354,0.39270356676039,0.68412075352791,0.191628710283801
"284417","TMEM150B",4,1.00342423124895,0.273291636747743,0.00024101375050429,0.00251864369562263,0,0,0.123326590424704,0.030976741863124
"219902","TLCD5",6,-1.08734928384724,0.296191153401932,0.000241502626785936,0.00252244423249509,25.3094603028333,0.132214549443505,-0.519290094393995,0.108717323343237
"55646","LYAR",6,0.865743702939738,0.235904613318918,0.000242655985453308,0.00253277759994639,0,0,0.352610778330959,0.0950924751403162
"5822","PWP2",5,0.933524158678258,0.25438034215509,0.000242743376290276,0.00253277759994639,0.00166521768152549,5.93088945267217e-06,0.23965112426641,0.111877216371369
"57556","SEMA6A",7,0.733750583716383,0.199967519757528,0.000243169085973845,0.00253590618229867,0.00051524372882249,1.53373015585192e-06,0.917539230575917,0.213706492833315
"283106","CSNK2A3",5,0.920741157468381,0.250944953275375,0.000243409543296632,0.00253693466554029,0,0,0.443591507255954,0.106329570412302
"4007","PRICKLE3",7,0.827398408915967,0.225511796013988,0.000243519537579656,0.00253693466554029,16.1696456455166,0.057728881203805,0.314720653436905,0.0963455519878551
"338707","B4GALNT4",6,0.87087943964296,0.237406974516606,0.000244170857302693,0.00254240539169749,0,0,0.255974250513605,0.068764196738095
"5066","PAM",7,-1.44021399848392,0.392649188685038,0.000244511730146944,0.00254463963791355,66.9885954986779,0.670487915348886,-1.18962858807897,0.301609669862855
"50509","COL5A3",6,-0.760647227020069,0.207402377371409,0.000244938130820633,0.00254776120793708,0,0,-0.261807018728412,0.0830766663832766
"6925","TCF4",7,-1.52241063121836,0.41516850627998,0.000245441176178203,0.00255167637649042,68.8516822314688,0.763889703576473,-1.20061215502039,0.33293282783324
"26579","MYEOV",5,0.918901570929121,0.250628359227207,0.000245997663445195,0.00255614281748004,0,0,0.792439663095553,0.282412925038916
"161424","NOP9",6,0.942796664851395,0.257183881022757,0.00024652163939367,0.00256026700541426,11.1962891888307,0.0456434582272981,0.237855633793462,0.0504928818627546
"2597","GAPDH",7,1.50825955088327,0.411582193884975,0.000247783189928764,0.00257105224372355,68.4785906467462,0.750456786367461,0.623040374245738,0.0948421717255789
"84253","GARNL3",7,-2.11484174136589,0.577114921022423,0.000247815339354335,0.00257105224372355,81.6871547026153,1.72143798887142,-0.882871642067004,0.229787342658634
"8833","GMPS",7,1.45259412133661,0.396520064503665,0.000248932274338329,0.00258131109797666,66.3456519056637,0.68357864973404,0.754844569423948,0.165310761322814
"2553","GABPB1",7,0.746488153581945,0.204005115827463,0.000253039480477733,0.00262162271647101,0.000864833334570194,2.73212388226554e-06,0.43419394336442,0.187548066156537
"154214","RNF217",6,-0.926617242363379,0.253234800692767,0.000253080017050631,0.00262162271647101,6.89272831485668,0.0279519318200319,-0.538237935411246,0.141814310780944
"120534","ARL14EP",6,-0.865389587498295,0.23654431150909,0.00025372827849952,0.00262582217811232,0,0,-0.485327443396573,0.10890958188471
"112483","SAT2",6,-0.865947453464806,0.236697960527096,0.000253746068135035,0.00262582217811232,0,0,-0.322401065757723,0.0789332180966481
"26353","HSPB8",7,-1.10639651937625,0.302441063218981,0.000253971123363894,0.00262680194740028,45.5798997279174,0.270954207064768,-1.87690551991019,0.561314549734352
"7175","TPR",7,1.05759352503452,0.289129657050164,0.000254337725831767,0.00262924397129731,44.0306790010319,0.247207427704246,0.499361109193919,0.18700214698173
"9401","RECQL4",7,1.03705174310621,0.283608953994561,0.000255557285167955,0.00263852276699884,41.3093425966652,0.219264732198014,0.651867150322269,0.213481408621056
"116966","WDR17",5,-1.61973677990241,0.442965194246867,0.000255604667860902,0.00263852276699884,54.7389039895418,0.504611602923122,-0.291158107548652,0.0539677073907899
"23654","PLXNB2",6,0.767753765198517,0.209966454636438,0.000255628173574635,0.00263852276699884,0,0,0.363003140094357,0.0930400229191903
"5950","RBP4",6,-1.63653271160481,0.447649196664404,0.000256343724865572,0.00264455369615542,71.0366529698643,0.787413481317284,-0.641076026032867,0.166186299203754
"221955","DAGLB",6,1.14193297439118,0.312397676927549,0.00025679889319652,0.00264688338782775,30.5356680952251,0.174275839254567,0.405224601198922,0.0918616969534582
"6324","SCN1B",7,-1.39135218042151,0.38063456063434,0.000256832292197898,0.00264688338782775,64.8524166005567,0.615495616736465,-0.401744285627583,0.0799958407670646
"79780","CCDC82",6,-1.11086034784191,0.303928384930574,0.000257175048503107,0.00264906077568538,45.4269221666527,0.242149186046135,-0.351186315879024,0.119168910351484
"6910","TBX5",6,-0.766083391022671,0.2097144140393,0.000259210427353397,0.00266866207987544,0,0,-0.178852422090009,0.0769376424800735
"4175","MCM6",7,1.1342588470508,0.310518209199088,0.000259402995077969,0.00266928066641007,48.8166749324198,0.308262709346165,0.758823523710205,0.20976160427329
"55974","SLC50A1",7,1.28442199278045,0.35169259410648,0.000260088796552409,0.00267474557546914,57.8636133490607,0.458358567206789,0.685904398187125,0.189122023527772
"375743","PTAR1",3,-1.65221326182935,0.452412500426255,0.000260199589434163,0.00267474557546914,0,0,-0.823339776566286,0.171059565078943
"65108","MARCKSL1",7,1.8331853409231,0.502119397057056,0.000261327774040274,0.00268440807797687,77.1099694350583,1.23817516754899,1.45554811193877,0.435572177409134
"22827","PUF60",7,1.22786953623713,0.336332393942995,0.000261463401610859,0.00268440807797687,57.5405650775538,0.436847017113496,0.450690477991671,0.150020963665964
"84914","ZNF587",6,0.761154147359223,0.208496109226366,0.000261539262312319,0.00268440807797687,0,0,0.162284110797701,0.0700529943520699
"57224","NHSL1",3,1.59687959893524,0.437885587271925,0.000265530114281989,0.00272398204814333,7.76475788164087,0.0500269601698645,0.457707730072726,0.0878763740592104
"57572","DOCK6",7,0.865092590112121,0.237286075220867,0.000266583008289297,0.00273339157812354,21.6133035786459,0.0839863686115721,0.327118425310687,0.0913157933695811
"2898","GRIK2",6,-1.13940842988358,0.312540245212458,0.000266729777287204,0.00273350536764119,47.5125692097996,0.266633035757386,-0.276438480172731,0.0893207493578934
"54987","CZIB",7,-1.53170164507867,0.420226584896282,0.000267451823999543,0.00273832016986266,68.8897135093148,0.769947791551631,-0.487505130559867,0.147718302180732
"22977","AKR7A3",7,0.734770269607093,0.201587513987882,0.000267475465348477,0.00273832016986266,0.00147658263165414,4.52338022112993e-06,0.207533435143729,0.0363756540292244
"10105","PPIF",7,1.10671251663786,0.303642094714221,0.000267607326506828,0.00273832016986266,48.1166671958804,0.295569952879635,0.649685632780949,0.183467901387969
"128869","PIGU",6,0.949218303537216,0.260552767518671,0.000269380086999655,0.00275506091008582,11.3382600213676,0.0476342769681183,0.526429027571618,0.10288101093228
"5446","PON3",7,-1.12872676191615,0.309845883563305,0.000269620135746502,0.00275611694318647,51.267975222359,0.327036857044446,-0.753528586170575,0.105405199866423
"5439","POLR2J",7,1.28259867995575,0.35209964724493,0.000269777440827473,0.00275632651003647,59.8381861232497,0.491622585040165,0.548323031763564,0.203553225188634
"79866","BORA",7,1.84659839324935,0.507150757726442,0.000271451184778718,0.00277123122085017,77.7094863543539,1.2802237051407,1.1150045427518,0.270744714166227
"83667","SESN2",6,0.86315788149276,0.237061849852095,0.000271511337599674,0.00277123122085017,0,0,0.288047270070927,0.0726649924938114
"150946","GAREM2",5,0.928645054085764,0.255065771494058,0.000271785615106216,0.00277262611299242,0,0,0.278194657522655,0.0711319341065741
"8079","MLF2",7,1.1403820490597,0.313378594687371,0.000273707809739063,0.00279082234343251,51.3582034466307,0.336471886628079,0.441761172543254,0.128095565041281
"55585","UBE2Q1",7,1.42448411360508,0.391470007680074,0.000273903130293276,0.00279089567230389,66.2218097513588,0.673956599414416,0.633097082656543,0.167409337850892
"3704","ITPA",7,1.78027306085756,0.489265441323717,0.000274054965951011,0.00279089567230389,76.2306929478391,1.15712988777175,0.781150599649566,0.2164710073709
"341","APOC1",7,0.981569755899231,0.269766221072618,0.000274130560625839,0.00279089567230389,34.509955671411,0.166849134453353,1.00248766354751,0.252999732606325
"29980","DONSON",7,1.01554588644601,0.279167081361143,0.000275007870563537,0.00279709305446719,39.7155110194645,0.206595543024308,0.601130236305132,0.17201450129964
"4891","SLC11A2",7,0.725416084277946,0.199412716638063,0.000275016941676568,0.00279709305446719,0,0,0.350388301599327,0.119152901141041
"2969","GTF2I",7,1.55293372761389,0.427061005444233,0.000276552566017412,0.00281129217967649,70.4244449524015,0.851130626988836,0.746368182309886,0.238861508008651
"11168","PSIP1",7,-1.79925919117412,0.494913372994985,0.00027743846287019,0.0028188755168475,76.8870740110257,1.20312273288905,-1.01917340524757,0.243771957285173
"10930","APOBEC2",6,-1.06330883324927,0.292497854086233,0.000277689061120833,0.00281999959851943,40.5643307948457,0.20084568885812,-0.202540636044137,0.0984753666546248
"1428","CRYM",6,-1.89102071901188,0.520370713929549,0.000279074285951084,0.00283263915029846,76.0158246219346,1.12077347757316,-1.09146783574744,0.374338030411507
"2218","FKTN",7,-0.722103922649755,0.198725591679266,0.000279414370233109,0.00283466300677577,0,0,-0.120835376030885,0.034814735288322
"54145","H2BC12L",3,1.52958897113438,0.420964088211127,0.000279561354981594,0.00283472681437804,29.0426309737029,0.17001055896495,1.89661157325231,0.683246093956645
"84065","TMEM222",7,0.761901730709388,0.209749893595489,0.00028076514352922,0.00284550106228709,7.38194880154081,0.0233727851543449,0.215505392330607,0.0920195026764128
"1727","CYB5R3",7,-1.86259022517347,0.512816862690513,0.000281149424754823,0.00284796310204132,78.367344865585,1.31860293839006,-0.678327640664627,0.175171913959627
"9638","FEZ1",7,-1.09086917619518,0.300374017089517,0.000281557205995696,0.00284974055231446,44.0780802944344,0.257334447083198,-0.844807318516731,0.210611598043937
"6196","RPS6KA2",7,-1.53387617947707,0.422373184438078,0.000281706373998808,0.00284974055231446,69.7331893097444,0.792965183905895,-0.837678952351152,0.147393718296284
"149603","RNF187",6,0.869540984578283,0.239442249417064,0.000281749214820846,0.00284974055231446,16.6446070940092,0.0577717584287916,0.284652972512525,0.0838332358328987
"9509","ADAMTS2",6,-0.765810561329157,0.210919358312325,0.000282520429291436,0.00285610717981126,0.000185848543395784,5.35173215595279e-07,-0.251003552701998,0.183910615160117
"3339","HSPG2",6,-0.919710005207307,0.25333087311792,0.000282906148884528,0.00285857226064467,25.2791972548137,0.0959388383477382,-0.237237249864206,0.0484299744649004
"191","AHCY",7,1.38359287624263,0.381251810106779,0.000284434371613726,0.00287257329286884,64.5277472681212,0.619259630644876,0.679822354321812,0.18842637483884
"606551","UBE2MP1",4,-0.997405095423591,0.274872756838433,0.000284955101308308,0.00287639047152294,2.38434822650918,0.00798145151653986,-0.190775215002218,0.0576397372125267
"23624","CBLC",7,1.50110323948477,0.413790762069872,0.00028597198796595,0.00288491576088366,68.8253575295498,0.76590475406488,1.11111182662606,0.34393465198059
"8863","PER3",7,-1.3130164741005,0.361953460753987,0.000286086047758862,0.00288491576088366,60.5827060415417,0.510310755305594,-0.798900090902978,0.334299260680567
"9128","PRPF4",7,0.726441919830973,0.20026474204187,0.000286280772990217,0.0028854352247158,0.418329501632313,0.00124027059438002,0.295401609237948,0.0882815441526868
"54487","DGCR8",7,0.717919934956627,0.197926125084046,0.000286498509448097,0.00288618598418013,0,0,0.247555113938325,0.110455397779239
"11221","DUSP10",7,0.722202561209406,0.199132526612376,0.000287018349770881,0.00288997786665853,0,0,0.364421818259672,0.0918541706750498
"93621","MRFAP1",6,-0.856218722397086,0.236189025804567,0.000288802884687792,0.00290649376657823,0.000236633360045178,8.48912969147749e-07,-0.347193544875563,0.091042695457514
"51454","GULP1",6,-2.60772875448551,0.719721185505192,0.000290925997430997,0.00292639889977021,86.3607253611331,2.38592477879739,-1.16380917736855,0.452541394571827
"158586","ZXDB",7,-0.723375130977185,0.19976381865066,0.000293294242682467,0.00294874870337642,0.000765402303863388,2.26905131947791e-06,-0.236232664880045,0.0846846924332313
"7818","DAP3",7,0.98805675219145,0.27290251612634,0.000293979315448508,0.00295416221828257,38.45117314543,0.193029859947407,0.402901261473978,0.126617491962617
"6716","SRD5A2",6,-1.14131656125949,0.315266939940273,0.000294421635459011,0.00295713215913666,48.0829781471223,0.275282174993587,-0.555276607621835,0.187100597753871
"171423","PDIA3P1",5,0.91584671504081,0.2530368439519,0.000295263617278217,0.00296284475207217,0,0,0.570718902942626,0.133823777187914
"8344","H2BC6",7,0.7288299384912,0.201367496651469,0.00029528450775069,0.00296284475207217,9.10918095223762e-05,2.78583966438745e-07,0.38656134704047,0.0865250938502864
"4983","OPHN1",6,-1.53593781323021,0.424377825678375,0.000295435585954135,0.00296288510990737,69.4394417572227,0.725310805574632,-0.603557384331854,0.351481174060009
"9760","TOX",6,-2.23709201847835,0.618433030298622,0.000297628586332234,0.00298339341165266,82.3351676637765,1.70935490694344,-0.812364604360433,0.16701931524762
"2821","GPI",7,1.31999623813018,0.364925998536745,0.000297851581340145,0.00298414403821047,62.3266474368534,0.549342728906048,0.684729532523739,0.175369276658387
"375341","C3orf62",6,0.853255110090103,0.235929223950901,0.000298529893354987,0.00298711046078328,0,0,0.288427009128275,0.092373810267819
"3665","IRF7",7,0.719238469315228,0.198873762211854,0.000298546599766714,0.00298711046078328,0,0,0.429372280196398,0.11962410869036
"4668","NAGA",7,0.719401643297609,0.198927345091344,0.000298724050232464,0.00298711046078328,0,0,0.256795277437463,0.0655687691606434
"55839","CENPN",7,1.60400360915315,0.44353728662486,0.000298740697760488,0.00298711046078328,72.0990801058821,0.902580299913065,1.1486130206828,0.264022706588995
"7020","TFAP2A",7,0.990568684995831,0.273965077150091,0.000299566001078265,0.00299387687982385,37.0574566936721,0.184438925153478,1.13091389330978,0.293409630257234
"6199","RPS6KB2",7,1.25675956209148,0.347624459101036,0.000300023811572987,0.00299696566959471,58.5045221105285,0.459084216867044,0.436850911792788,0.11883684165723
"10290","SPEG",6,-1.32598013192741,0.366925438742846,0.000301789514690867,0.0030131095847332,58.2082206399127,0.443937331211585,-0.774555640293871,0.161917338495724
"5523","PPP2R3A",7,-1.28906102846634,0.3568299448867,0.000303216972489821,0.00302586209099798,60.3903011911897,0.508447554171896,-0.703210484594047,0.0829570294531532
"3067","HDC",7,-1.60719347797604,0.44518392352643,0.000305986229771051,0.00305183612124064,72.2484181415107,0.941661644085508,-0.928569760529702,0.276634788194473
"3925","STMN1",7,1.32309851088571,0.366502894324413,0.000306122731835782,0.00305183612124064,60.4452918457747,0.516185662575147,0.884287057654274,0.260260620191887
"390705","LOC390705",4,0.996448103181659,0.276119931724078,0.000307674641911615,0.00306579064551693,0,0,0.221044797146752,0.0575663978859444
"63876","PKNOX2",6,-1.73981465648625,0.482142422817386,0.000307963348022914,0.00306715053680953,73.1593288715155,0.938700067221469,-0.723727482124342,0.0658096165211606
"644192","NR2F2-AS1",3,-1.1681650003863,0.323786239276748,0.000308771284852912,0.00307232259216432,0,0,-0.239399422018915,0.0959038417695459
"6645","SNTB2",7,-1.48357731724146,0.411212242818331,0.000308787633965294,0.00307232259216432,68.4089780619238,0.754344544052336,-0.504083528527262,0.138842656094382
"57393","CLTRN",5,-0.98703527039078,0.27365382418369,0.000309906277591479,0.00308068811450577,11.0232613267672,0.0431746762325345,-0.258693188548369,0.0665011445893061
"3572","IL6ST",6,-1.87993538698369,0.521212222429206,0.000309934227124439,0.00308068811450577,77.6169603109715,1.17715635111442,-0.588502322665314,0.16851469106485
"26149","ZNF658",5,-0.90108114294143,0.24991322303221,0.000311461204575894,0.00309433942297589,0,0,-0.372239566780187,0.124831289290562
"158135","TTLL11",5,-0.912578429154065,0.253186811264525,0.000312913485661959,0.0031072355392396,0,0,-0.228177048119977,0.0586295450721359
"11018","TMED1",7,0.774015920698328,0.214841779222789,0.000314898218907901,0.00312540360322975,8.06244138448113,0.0269697261974261,0.256383609014077,0.0815383982351116
"23237","ARC",6,-0.752256155546337,0.208859938137576,0.000316112108625228,0.00313590682648011,0.00124799793540845,3.5130166010908e-06,-0.189366195457593,0.05150179842706
"3426","CFI",6,-1.65911947330317,0.460731453824935,0.000316928072049235,0.00314245413171653,72.7809925139905,0.872697083507583,-1.21530258897417,0.187028374830129
"92979","MARCHF9",5,0.908225064844972,0.252305411912937,0.000318578335684924,0.00315591395028253,0.000514214026779901,1.79756733188706e-06,0.1645170664344,0.0555941602543868
"221443","OARD1",7,-1.10834347326308,0.307899843458733,0.000318598817494276,0.00315591395028253,49.7703642383685,0.310171882016263,-0.45716009904729,0.118843125129205
