"ENTREZID","logFC","p.value","FDR","significance"
"5521",-0.651545911813999,0.00225324855301947,0.427011774709758,"not significant"
"55273",-0.780504574495927,0.00370363936725988,0.427011774709758,"not significant"
"55355",1.17348555029911,0.00497313217589116,0.427011774709758,"not significant"
"55599",-0.944108826338799,0.00471465335187408,0.427011774709758,"not significant"
"55723",0.546556146229482,0.00260250057670124,0.427011774709758,"not significant"
"55771",2.6377932441253,0.00147187776478165,0.427011774709758,"not significant"
"56265",1.25225046634071,0.00158177226824403,0.427011774709758,"not significant"
"56271",-0.681266674334101,0.00342432746753131,0.427011774709758,"not significant"
"56704",-0.49513540494902,0.00538926897079585,0.427011774709758,"not significant"
"56912",-0.731884016688952,0.00182663089193747,0.427011774709758,"not significant"
"56977",-1.18203336381232,0.00395288542930375,0.427011774709758,"not significant"
"57062",-0.904549392030534,0.00106943099080898,0.427011774709758,"not significant"
"57405",0.735221008445988,0.00519291932127411,0.427011774709758,"not significant"
"57419",-1.31112362935998,0.00497932482650461,0.427011774709758,"not significant"
"57522",1.14174424695136,0.00421320710095482,0.427011774709758,"not significant"
"57533",0.412439326933647,0.00534721343617224,0.427011774709758,"not significant"
"57542",-1.23302976389471,0.00362532063035504,0.427011774709758,"not significant"
"57639",-0.987017652827983,0.000926845345503,0.427011774709758,"not significant"
"57659",-0.917642836493998,0.00385809908958355,0.427011774709758,"not significant"
"57683",-1.13386570876752,0.00251557593290856,0.427011774709758,"not significant"
"57685",-1.82407562643264,0.000326982565957134,0.427011774709758,"not significant"
"59341",0.56970741563718,0.00528027506245773,0.427011774709758,"not significant"
"5980",-1.08972225227926,0.000414151613241804,0.427011774709758,"not significant"
"6086",-1.04313559541536,0.00415439406834334,0.427011774709758,"not significant"
"6095",-1.05992242232608,0.00246488392926139,0.427011774709758,"not significant"
"619208",-0.942201052614546,0.00551088725055904,0.427011774709758,"not significant"
"6241",1.28601297783847,0.000376220273070436,0.427011774709758,"not significant"
"6297",-0.67476326598592,0.00191579185894885,0.427011774709758,"not significant"
"633",1.84420534214114,0.00408955431771559,0.427011774709758,"not significant"
"6372",0.462394862857348,0.00497468320355077,0.427011774709758,"not significant"
"64151",2.49218245700327,0.0047574794333825,0.427011774709758,"not significant"
"64175",0.572455309308435,0.00246653252045123,0.427011774709758,"not significant"
"64215",-0.889075729476144,0.00390816593092689,0.427011774709758,"not significant"
"6468",-0.426595897997398,0.00515442508658197,0.427011774709758,"not significant"
"6533",1.39062238222479,0.000957161459263676,0.427011774709758,"not significant"
"653820",1.71116673352414,0.0027752567306353,0.427011774709758,"not significant"
"654466",-0.740279432122548,0.00165831835280809,0.427011774709758,"not significant"
"6581",-1.66213577741609,0.00126467680489667,0.427011774709758,"not significant"
"6595",-0.924406289564383,0.00154638781530926,0.427011774709758,"not significant"
"65991",-0.700275519845627,0.00261710347874471,0.427011774709758,"not significant"
"6638",-0.7677357369588,0.00169290943760522,0.427011774709758,"not significant"
"6642",-0.449789161088799,0.00517444066294728,0.427011774709758,"not significant"
"6660",-1.20448003123505,0.000809602690571157,0.427011774709758,"not significant"
"667",-1.08388251420919,0.00379758449982906,0.427011774709758,"not significant"
"6764",-0.891117037713131,0.00104018301117228,0.427011774709758,"not significant"
"677770",1.24709315675551,0.00198030705674627,0.427011774709758,"not significant"
"677772",-1.1858361987371,0.00260593442530298,0.427011774709758,"not significant"
"677800",-0.827187034535976,0.00132841176396639,0.427011774709758,"not significant"
"677828",-1.11866810508492,0.000139608257514913,0.427011774709758,"not significant"
"6790",1.28153144473352,0.00333282703263605,0.427011774709758,"not significant"
"692111",-0.722628813165054,0.0046931660313208,0.427011774709758,"not significant"
"699",2.08460742790937,0.00486997276050311,0.427011774709758,"not significant"
"7005",-0.700474687120186,0.00290222926111019,0.427011774709758,"not significant"
"7058",1.8205828920522,0.000810630450702956,0.427011774709758,"not significant"
"7083",0.637384594712103,0.000785894125668615,0.427011774709758,"not significant"
"7088",-0.954924435103323,0.0012724231933621,0.427011774709758,"not significant"
"7095",-0.874184424838813,0.00420260463322588,0.427011774709758,"not significant"
"7153",4.11818973464645,0.00208009696356038,0.427011774709758,"not significant"
"7188",-0.824314461532268,0.00224872186262255,0.427011774709758,"not significant"
"727708",-0.852928751935607,0.00110636548313366,0.427011774709758,"not significant"
"729234",-0.482074653181813,0.00195096999733822,0.427011774709758,"not significant"
"7404",-1.31584697048654,0.00408220329354515,0.427011774709758,"not significant"
"767608",0.47498302844758,0.00427572475472325,0.427011774709758,"not significant"
"7694",-0.787693373473664,0.00546081866344434,0.427011774709758,"not significant"
"7710",-1.34692428083204,0.000693546076189136,0.427011774709758,"not significant"
"79038",-0.623577329722456,0.00445797836608461,0.427011774709758,"not significant"
"79443",-1.67299557018333,0.00424556844538425,0.427011774709758,"not significant"
"79632",-0.703440991083775,0.00301415143116149,0.427011774709758,"not significant"
"79659",-1.28795506984503,0.000447200472689902,0.427011774709758,"not significant"
"79801",1.41477208218325,0.00406301759409114,0.427011774709758,"not significant"
"79971",-1.56126526861193,0.00342945182253728,0.427011774709758,"not significant"
"80243",-1.3929445737588,0.000957053564043508,0.427011774709758,"not significant"
