"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
0.422407393394188,0.238252789425623,0.010160794450423,70.7241615718763,0.308017331190531,"10036","CHAF1A",0.0804595928473945
0.089054086810905,0.154753733597027,0.35800664297983,68.4808281468346,0.110298351688173,"10038","PARP2",0.57077295325859
-0.0388050936909464,0.113279660648085,0.685670960658197,0.0021564008672902,3.27974386309776e-06,"10039","PARP3",0.816906395284139
-0.31292755836442,0.331527287700014,0.379999459084951,87.7968502748868,0.46565082090051,"1004","CDH6",0.589124911748987
0.376165935594481,0.171385738077998,0.0087156242259032,29.2486788391118,0.0538556465653489,"10040","TOM1L1",0.0749942449539498
0.216304222245485,0.0933219429626903,0.00467178600797874,25.9806703018061,0.0188788998112572,"10042","HMGXB4",0.0552281816155062
-0.0209404051802226,0.104953606234906,0.965760885499375,45.0627215446336,0.0191511899966793,"100421577","WASHC2EP",0.982241280273888
0.00402921720545863,0.113747386021226,0.729402709268843,23.1005151664871,0.0283166558255201,"10043","TOM1",0.844261373543682
-0.176979741878285,0.207623993721011,0.124620806472495,67.528198212806,0.202317880904576,"10044","SH2D3C",0.30773304074386
0.199157653920067,0.231802720708044,0.0359002169866826,67.3198311744833,0.193971232485365,"10045","SH2D3A",0.153157533078509
-0.692279388663895,0.27846912169032,0.00922122550518363,77.4793349829458,0.276618355525751,"10046","MAMLD1",0.0767597066898197
0.0359492113512741,0.210017239495781,0.722686020756487,94.6775624535063,0.227289224840109,"10047","CST8",0.840524105847892
0.221292819443163,0.273014013515005,0.174933344502963,82.5286725118287,0.36870162973184,"10048","RANBP9",0.375896770667966
-0.104818648657888,0.259268343128005,0.751164919972975,62.8735028275663,0.293427826710858,"10049","DNAJB6",0.858528281484139
0.564937999185365,0.557333072446127,0.250719079587337,76.3257382694802,0.766977922260578,"100499177","THAP9-AS1",0.46272423150841
-0.0545937039425933,0.199364424339919,0.479374548121688,92.583016755853,0.204977041711177,"1005","CDH7",0.669369950226062
-0.0570743531266966,0.210696703168712,0.527350486730596,81.8747872768145,0.184991181701353,"10050","SLC17A4",0.70630114721015
0.0889315462839844,0.0800303046539776,0.0974686026344751,8.01798636011543,0.00256922491281878,"100505478","TEX48",0.26765335333581
0.120475019123837,0.105887857762892,0.223857953851584,0,0,"100505494","ANKRD10-IT1",0.43324224040159
-0.083577646553289,0.0405669043430152,0.116608075061615,0,0,"100505495","PCAT19",0.295964428892054
0.0814056257390422,0.109771321783518,0.213319451266267,32.9299026548469,0.0106492553412916,"100505536","ISM1-AS1",0.4217193666103
0.0399029960002559,0.0399869097925344,0.0878056201928972,0,0,"100505540","SLIT1-AS1",0.252059175628615
-0.112628011515774,0.0953001557230146,0.311790874666251,0,0,"100505576","LASP1NB",0.525797177097008
0.00638239453084256,0.0532203375964018,0.466214362733792,0,0,"100505609","LINC02053",0.660470347206206
0.0339024422510723,0.0778286344690398,0.310262349592348,0.000108566241163642,3.94292126496541e-08,"100505619","LINC00919",0.524480576700331
-0.0433882812452707,0.0645837949625776,0.712608622894372,0,0,"100505622","LNROP",0.833991791564929
-0.0175181881611649,0.257027780230651,0.979309379790863,59.7763240136709,0.0749354115927418,"100505702","LINC01094",0.989675301288599
-0.0776270373391238,0.749162994756209,0.917006974970633,83.8928662301224,1.28003957083788,"100505715","CATED",0.954731795482113
0.133829462785505,0.0423111573678483,0.0171792166169442,0,0,"100505716","BABAM2-AS2",0.103553356896571
-0.00353118800815195,0.103849933517489,0.291639032706178,72.914971747046,0.0255307112557758,"100505718","LINC01592",0.505331602597759
-0.0429617448898925,0.10130332932526,0.745418282786499,84.1726086801002,0.0401420271450091,"100505741","SPATA1",0.854956234726373
-0.141192193975983,0.473869761826071,0.432587600815153,86.4812158349805,0.572859655794887,"100505746","ITGB2-AS1",0.632859638229576
0.0277692559057936,0.190376803460351,0.826917898579792,58.1558509373604,0.0633935002592831,"100505761","C10orf95-AS1",0.904242455132416
0.0921080658857265,0.0415854196119175,0.0352324649116244,0,0,"100505768","LINC01364",0.151909288637549
0.0429308360463587,0.0411155514652268,0.0792633059360958,0,0,"100505853","LINC01898",0.238067978533097
-0.105802062953869,0.317246496400126,0.526608707622105,90.7028720894403,0.272930729050583,"100505879","KIF25-AS1",0.705859227482064
-1.47529561909741,0.59306675404863,0.0529142946325863,81.792237298255,0.883411862958791,"100505881","MAGI2-AS3",0.189807419047979
