"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
1.41965342771339,0.292567909590771,0.000131007831589108,0,0,"3868","KRT16",0.0149428641397579
1.11872290492963,0.265814994330571,0.000715372138804598,54.9505641502338,0.310347375011498,"3875","KRT18",0.0277671902431958
1.1365090685246,0.450475422488977,0.00159190722610888,71.6867224058877,0.969497065379956,"3880","KRT19",0.0368881431380874
-1.2254618354118,0.358194852313338,0.00133050513704572,74.8272394041954,0.5956007886693,"4026","LPP",0.0350824947457932
1.67154739799739,0.331108740992383,0.000373500811190526,38.4691622287715,0.449748854947071,"4072","EPCAM",0.0216834981021128
-3.07228412822825,0.497576180701697,0.000555240030539174,91.4250763239584,1.37448473635483,"4129","MAOB",0.025363515680752
-1.28600116946766,0.548796185790156,0.00202314043150765,93.1236831496483,2.00318718974245,"4130","MAP1A",0.0404327023737318
1.24697159883685,0.214343890524852,0.000103505532913276,49.3185032993227,0.206640556241598,"4173","MCM4",0.0135522588073553
1.08775207547832,0.208241415455513,0.00016998017507665,51.3943027774021,0.15462786571565,"4176","MCM7",0.0159233221455643
-1.30802441596379,0.330361417988795,0.0007764574019103,74.3691255642245,0.601731565493803,"4211","MEIS1",0.0292058560734161
-2.93297812986293,0.743457189568533,0.00101940110197994,84.7036213827929,2.95785441952091,"4239","MFAP4",0.0311149018172512
-1.93435466368622,0.577449445130655,0.00154546472942946,49.7757410900872,1.35443818055621,"4256","MGP",0.0364133180986625
1.22021527558344,0.178137245590388,3.60619996331816e-05,15.8498230863954,0.026299973437363,"4282","MIF",0.00962942901902248
-1.18464035814484,0.330307127817759,0.000865488030194068,83.1399221457706,0.508752555351692,"4306","NR3C2",0.0296423960218375
1.74138783879597,0.582558079677806,0.00276622398427583,18.4751709456601,0.424318381774363,"4312","MMP1",0.0452318037039258
1.02541825185488,0.307016818964199,0.000979724827985619,0,0,"4319","MMP10",0.0309934839194109
-2.18411633789036,0.480604142361688,0.000757311401170983,84.0585907896042,1.40561765590573,"439921","MXRA7",0.0288940116980861
-2.30310190798508,0.778156243027822,0.000657870849997916,79.4086246753096,3.21811354574921,"4629","MYH11",0.0269366021813171
-1.12904249399804,0.267920082898568,0.000460954700682368,47.3956452438098,0.195389350447987,"4660","PPP1R12B",0.0236175962078731
-1.12714580865475,0.463999761841333,0.0032518047147235,77.5074588718528,1.13477223678732,"4774","NFIA",0.048375318412269
