"","GSE76211_logFC","GSE76211_SE","GSE76211_logFC_scaled","GSE76211_SE_scaled"
"100129583",-0.181831261417527,0.14296824883012,-0.371028156698531,0.328974194473402
"100129603",0.144310158336399,0.103621678479895,0.379432954253788,0.238436565369217
"100129617",0.238071516218489,0.213875508281123,0.595180628540853,0.492133908263613
"100129620",-0.00479801812395575,0.0646631114772549,0.036330603614177,0.148791743512578
"100129636",0.167467061874376,0.0634103848229033,0.432717678311339,0.145909182206953
"100129654",0.0333258946670751,0.174732311912332,0.124054861295379,0.402064248741952
"100129662",-0.0475546691120403,0.166405764581025,-0.0620537225021693,0.382904615582309
"100129716",0.157613325432231,0.102804695038869,0.410043937567269,0.236556662162673
"100129722",-0.0972473052482048,0.0986501457436385,-0.176397956819394,0.226996920618783
"100129724",-0.0130483064109495,0.0890645631341587,0.0173464447845329,0.204940209822395
"100129726",0.0197479783403569,0.0987096681999755,0.0928116718266668,0.227133883561861
"100129792",-0.175817214605651,0.136752810825704,-0.357189656040856,0.314672286689446
"100129794",-0.204998129996967,0.175690052653792,-0.424335810612989,0.404268038684924
"100129827",0.0388944922295029,0.0815947326627719,0.136868369976058,0.187751907648412
"100129842",-0.212095678098284,0.678429794853731,-0.440667479976453,1.56108714413897
"100129845",0.0344030775048045,0.0634002864815932,0.126533491055779,0.14588594562313
"100129858",-0.0623297142486274,0.0910468958242319,-0.0960515409820784,0.209501616325108
"100129917",-0.0342351072492244,0.110259192424191,-0.0314050143420441,0.253709682449395
"100129931",0.00239912775244111,0.0843251745589782,0.0528914504215586,0.194034735693877
"100129933",0.00185525209399939,0.0981956591802006,0.0516399763488632,0.225951133513398
"100129935",-0.0405543079355732,0.0705462575986192,-0.0459456831445105,0.162329037786532
"100129940",0.0938343315895951,0.159036363610776,0.26328657503822,0.365947404678652
"100129961",-0.266063994036979,0.299377774672335,-0.564850180739015,0.688877167286963
"100129973",0.0229625444801052,0.173913468867799,0.100208484161283,0.400180066532406
"100129995",0.100674450775466,0.0443220175745199,0.279025892807635,0.101986281208068
"10013",0.0134052195303758,0.0561097697553521,0.0782167950807678,0.129110249712076
"100130015",0.0025452001798687,0.0544495853466616,0.0532275674233473,0.12529011599011
"100130017",-0.138516832683998,0.0796510229955367,-0.271360367393648,0.18327937387045
"100130086",-0.0637121338506388,0.119803918998768,-0.0992325296191869,0.275672382293832
"100130111",0.0257905606039808,0.0901219120727856,0.106715833407865,0.207373201190818
"100130148",0.177100881691562,0.194812426541827,0.45488538435792,0.448269189973489
"100130155",0.0576783426058456,0.214682629719083,0.180090568591701,0.493991118707665
"100130172",0.0647030580482451,0.180654533209225,0.196254647839914,0.415691456157448
"100130197",0.038506246131544,0.0707825457703608,0.135975004152676,0.16287274390029
"100130207",-0.557364125660373,0.221651406778026,-1.23514045102603,0.510026482071138
"100130231",-0.117900365694297,0.188916249464446,-0.223921263422504,0.434701911082015
"100130238",-0.0201158426596093,0.159289682541843,0.00108383358701352,0.366530299076354
"100130256",-0.0653707891406237,0.0880514900217231,-0.103049144793513,0.202609098447434
"100130264",-0.0467270020581139,0.103155424376949,-0.0601492359844589,0.237363700805289
"100130268",0.0437332072251246,0.121462309514534,0.148002397153396,0.2794883882148
"100130274",-0.0562217754672991,0.26785617818153,-0.0819969921090071,0.616345035859657
"100130275",0.208499450070529,0.0628900598225169,0.527134424439277,0.144711898899176
"100130298",-0.233364793557358,0.0784131443473553,-0.489608347494699,0.180430978268814
"100130301",-0.0892633162186853,0.105326814545003,-0.158026560504737,0.2423601341901
"100130302",-0.133884713332081,0.162087311549343,-0.260701722939575,0.372967726664009
"100130311",0.0804809127456041,0.188858166613458,0.232559960957021,0.434568260713679
"100130331",-0.0485702752716395,0.0354498973424611,-0.0643906624940227,0.0815712685706756
"100130342",0.0338839030529861,0.0865665858737411,0.125338855194489,0.199192289820695
"100130348",-0.10269821622977,0.214397985200426,-0.188940665175831,0.493336143200847
"100130386",-0.0601274795675657,0.121502882035977,-0.090984133455079,0.279581746793847
"100130394",0.443311558035269,0.492072319520682,1.06744407152805,1.13227304846774
"100130417",0.0711492332969845,0.0931135971883599,0.211087488888476,0.214257157657149
"100130418",0.262643362268952,0.193537534196629,0.651721177420211,0.445335624753704
"100130449",0.185553767118708,0.0287285261220238,0.474335725235184,0.0661051934029827
"100130452",0.0155634224166472,0.0637232178238432,0.083182884137821,0.146629020250232
"100130460",0.229832378368176,0.0229477051539994,0.576222127197784,0.0528033523514743
"100130476",-0.112963467709849,0.0890495587731118,-0.212561314266515,0.204905684341183
"100130480",-0.138960391021819,0.0674013075826685,-0.272381008326728,0.15509241422415
"100130519",0.182523557405735,0.11287969231824,0.467363122523967,0.259739530676653
"100130522",0.0301620740256823,0.191087797847798,0.116774815862373,0.439698708524937
"100130557",0.135464949798008,0.0839188285904509,0.359079866224263,0.19309972152977
"100130581",0.0658107318261258,0.0530893966129528,0.198803438160838,0.122160281242429
"100130613",0.112159065604129,0.140374105203205,0.305452333244671,0.323004992801031
"100130673",-0.0293289764450662,0.0493058265836772,-0.0201158613833554,0.113454174027717
"100130691",-0.0465517163123161,0.084028481170863,-0.0597458982678796,0.19335203537993
"100130700",0.156699711481093,0.136721241567698,0.407941684681789,0.314599644887452
"100130705",0.0673041452505379,0.107017777379384,0.20223982688583,0.246251089985371
"100130717",0.1242168268112,0.0988748728687881,0.333197600551977,0.227514024420342
